START_DATE,BLOCK,PLOT,SEEDLINGPLOT,SECTION,LITTER,LIVE_TRUNK,DEAD_TRUNK,OTHERS,BARE_ROCK,BARE_SOIL,GRASS,GRASS_TOTAL_HT,WOOD_lt5CM,LITTERDEPTHCORNER1,LITTERDEPTHCORNER2,LITTERDEPTHCORNER3,LITTERDEPTHCORNER4,COMMENTS
2011-09-26,A,2,5,1,98,0,0,0,0,1,1,10,20,2,5,3,5,
2011-09-26,A,2,5,2,88,0,0,0,10,2,0,0,10,5,5,4,3,
2011-09-26,A,2,5,3,86,0,0,0,10,3,1,15,15,2,0,3,5,
2011-09-26,A,3,1,1,68,5,5,0,20,2,0,0,0,1,0,3,3,
2011-09-26,A,3,1,2,81,2,0,0,15,2,0,0,1,0,0,0,0,
2011-09-26,A,3,1,3,75,0,5,0,20,0,0,0,0,0,0,3,2,
2011-09-26,A,3,2,1,90,0,2,2,0,1,5,21,2,1,2,2,2,
2011-09-26,A,3,2,2,78,0,10,1,0,1,10,27,1,2,2,1,1,
2011-09-26,A,3,2,3,89,0,0,0,0,1,10,20,1,1,1,1,1,
2011-09-26,A,3,3,1,94,0,0,1,5,0,0,0,2,1,0,0,0,
2011-09-26,A,3,3,2,92,0,1,0,5,0,2,25,5,0,0,1,1,
2011-09-26,A,3,3,3,93,0,3,0,2,2,0,0,15,1,1,2,2,
2011-09-26,A,3,4,1,90,0,5,1,1,1,2,30,0,0,2,7,0,
2011-09-26,A,3,4,2,75,0,2,1,20,0,2,17,0,1,5,4,0,
2011-09-26,A,3,4,3,66,0,0,0,30,0,4,17,2,3,2,3,0,
2011-09-26,A,3,5,1,93,0,0,0,5,2,0,0,2,2,2,0,0,
2011-09-26,A,3,5,2,78,5,2,0,5,10,0,0,3,0,2,0,2,
2011-09-26,A,3,5,3,31,2,5,0,2,60,0,0,3,1,1,0,2,
2011-09-26,A,4,1,1,90,5,0,0,0,5,0,0,5,4,3,0,4,
2011-09-26,A,4,1,2,75,0,15,0,0,10,0,0,5,3,2,2,0,
2011-09-26,A,4,1,3,99,0,0,0,0,1,0,0,5,4,2,4,3,
2011-09-26,A,4,2,1,59,15,5,1,15,5,0,0,3,4,3,3,10,
2011-09-26,A,4,2,2,43,20,2,0,35,0,0,0,3,3,0,2,0,
2011-09-26,A,4,2,3,30,10,5,0,50,5,0,0,3,0,0,7,0,
2011-09-26,A,4,3,1,69,25,0,0,1,5,0,0,2,5,4,3,5,
2011-09-26,A,4,3,2,100,0,0,0,0,0,0,0,2,2,5,4,5,
2011-09-26,A,4,3,3,95,0,5,0,0,0,0,0,5,5,3,3,2,
2011-09-26,A,4,4,1,87,0,10,1,0,2,0,0,3,1,5,6,5,
2011-09-26,A,4,4,2,64,30,5,0,0,1,0,0,5,9,3,3,6,
2011-09-26,A,4,4,3,63,20,15,0,0,2,0,0,5,4,1,8,0,
2011-09-26,A,4,5,1,74,0,10,1,10,5,0,0,10,5,0,5,5,
2011-09-26,A,4,5,2,73,0,5,0,20,2,0,0,3,5,2,5,5,
2011-09-26,A,4,5,3,81,1,1,2,10,3,2,30,2,5,0,0,5,
2011-09-26,B,1,1,1,84,10,0,0,5,1,0,0,15,18,12,7,2,
2011-09-26,B,1,1,2,43,30,15,0,10,2,0,0,15,5,32,10,2,
2011-09-26,B,1,1,3,70,15,0,0,15,0,0,0,10,32,7,3,10,
2011-09-26,B,1,2,1,70,5,0,0,15,10,0,0,20,2,0,0,1,
2011-09-26,B,1,2,2,75,5,0,0,15,5,0,0,20,2,3,0,3,
2011-09-26,B,1,2,3,100,0,0,0,0,0,0,0,20,1,2,1,0,
2011-09-26,B,1,3,1,68,15,0,0,15,2,0,0,5,5,14,4,4,
2011-09-26,B,1,3,2,68,15,0,0,15,2,0,0,15,7,4,8,5,
2011-09-26,B,1,3,3,76,5,0,0,15,4,0,0,20,3,11,3,20,
2011-09-26,B,1,4,1,80,10,5,0,0,5,0,0,5,3,0,0,0,
2011-09-26,B,1,4,2,80,0,0,0,15,5,0,0,10,0,0,0,0,
2011-09-26,B,1,4,3,77,0,5,0,3,15,0,0,15,0,0,3,0,
2011-09-26,B,1,5,1,40,10,15,0,35,0,0,0,25,28,20,15,15,
2011-09-26,B,1,5,2,73,2,20,0,5,0,0,0,50,19,13,10,9,
2011-09-26,B,1,5,3,83,0,0,0,15,2,0,0,30,10,14,21,9,
2011-09-26,B,2,1,1,83,0,1,0,5,1,10,25,5,0,0,0,1,
2011-09-26,B,2,1,2,69,0,15,0,5,1,10,30,5,0,2,1,2,
2011-09-26,B,2,1,3,80,0,5,0,5,0,10,30,5,2,2,1,1,
2011-09-26,B,2,2,1,70,0,30,0,0,0,0,0,100,0,1,0,0,
2011-09-26,B,2,2,2,45,0,50,0,5,0,0,0,100,0,0,0,0,
2011-09-26,B,2,2,3,37,0,10,1,0,50,1,10,15,0,1,0,0,
2011-09-26,B,2,3,1,85,0,0,0,10,5,0,0,2,0,5,0,0,
2011-09-26,B,2,3,2,63,0,0,1,30,5,1,7,10,1,0,1,0,
2011-09-26,B,2,3,3,79,0,10,2,10,5,4,17,10,1,0,0,0,
2011-09-26,B,2,4,1,90,0,0,0,0,10,0,0,5,3,10,0,0,
2011-09-26,B,2,4,2,80,0,5,0,0,15,0,0,5,0,0,3,1,
2011-09-26,B,2,4,3,80,0,0,0,0,15,0,0,5,0,0,0,0,
2011-09-26,B,2,5,1,82,0,0,0,5,10,3,10,5,3,2,3,4,
2011-09-26,B,2,5,2,90,0,0,0,0,5,5,5,30,3,4,0,1,
2011-09-26,B,2,5,3,88,0,5,0,0,2,5,12,15,0,1,0,1,
2011-09-26,B,3,1,1,85,5,0,0,10,0,0,0,3,8,6,4,4,
2011-09-26,B,3,1,2,100,10,0,0,0,0,0,0,1,9,4,2,2,
2011-09-26,B,3,1,3,94,2,1,0,0,2,0,0,5,5,5,3,2,
2011-09-26,B,3,2,1,83,5,0,1,10,1,0,0,2,9,4,2,9,
2011-09-26,B,3,2,2,66,10,0,1,20,3,0,0,5,4,7,7,5,
2011-09-26,B,3,2,3,82,10,0,2,5,1,0,0,5,7,5,8,5,
2011-09-26,B,3,3,1,90,5,5,0,0,0,0,0,2,5,10,5,7,
2011-09-26,B,3,3,2,92,5,0,0,0,3,0,0,5,1,5,10,5,
2011-09-26,B,3,3,3,100,0,0,0,0,0,0,0,5,4,5,2,3,
2011-09-26,B,3,4,1,38,20,15,0,0,2,1,14,5,3,10,10,9,
2011-09-26,B,3,4,2,78,10,10,0,0,0,2,15,10,11,4,10,10,
2011-09-26,B,3,4,3,40,50,10,0,0,0,0,0,5,8,10,10,10,
2011-09-26,B,3,5,1,28,20,0,1,50,1,0,0,10,0,5,5,2,
2011-09-26,B,3,5,2,53,5,0,2,25,15,0,0,5,0,1,5,10,
2011-09-26,B,3,5,3,80,0,5,3,10,2,0,0,2,0,10,5,4,
2011-09-26,B,4,1,1,41,0,0,2,5,50,2,15,10,0,0,0,0,
2011-09-26,B,4,1,2,33,5,0,5,2,50,5,14,10,0,0,0,0,
2011-09-26,B,4,1,3,25,0,5,5,5,50,10,35,10,0,0,0,0,
2011-09-26,B,4,2,1,91,1,0,2,5,0,1,4,20,10,10,0,10,
2011-09-26,B,4,2,2,86,5,0,2,5,1,1,5,10,0,5,10,10,
2011-09-26,B,4,2,3,85,5,0,2,5,0,3,10,25,5,9,8,10,
2011-09-26,B,4,3,1,95,0,0,0,0,5,0,0,2,1,2,0,0,
2011-09-26,B,4,3,2,85,0,0,0,0,15,0,0,2,0,0,3,0,
2011-09-26,B,4,3,3,75,20,0,0,5,0,0,0,5,0,0,0,0,
2011-09-26,B,4,4,1,85,10,0,0,5,0,0,0,1,1,1,0,0,
2011-09-26,B,4,4,2,90,0,0,0,5,3,2,15,2,0,0,0,0,
2011-09-26,B,4,4,3,85,0,0,0,5,10,0,0,3,0,0,0,3,
2011-09-26,B,4,5,1,88,5,0,0,5,2,0,0,50,1,3,0,0,
2011-09-26,B,4,5,2,20,10,0,0,10,60,0,0,50,0,0,0,0,
2011-09-26,B,4,5,3,27,0,0,0,0,70,3,12,0,0,0,0,0,
2011-09-26,C,1,1,1,92,0,5,1,0,2,0,0,5,2,4,3,5,
2011-09-26,C,1,1,2,94,2,2,0,0,2,0,0,5,2,2,2,5,
2011-09-26,C,1,1,3,95,0,0,0,0,5,0,0,3,4,6,3,2,
2011-09-26,C,1,2,1,82,3,0,0,15,0,0,0,5,2,3,7,4,
2011-09-26,C,1,2,2,97,0,0,0,2,1,0,0,5,3,5,4,6,
2011-09-26,C,1,2,3,74,5,20,0,0,1,0,0,5,5,10,10,5,
2011-09-26,C,1,3,1,95,5,0,0,0,0,0,0,5,4,2,3,7,
2011-09-26,C,1,3,2,92,2,0,5,0,1,0,0,10,2,1,5,2,
2011-09-26,C,1,3,3,91,5,1,0,0,3,0,0,5,4,5,4,1,
2011-09-26,C,1,4,1,17,1,80,0,0,2,0,0,2,10,10,5,15,
2011-09-26,C,1,4,2,18,1,80,0,0,1,0,0,1,15,10,5,7,
2011-09-26,C,1,4,3,79,0,20,0,0,1,0,0,2,10,8,10,5,
2011-09-26,C,1,5,1,67,25,2,1,0,5,0,0,2,5,10,5,10,
2011-09-26,C,1,5,2,78,10,10,0,0,2,0,0,2,10,10,2,2,
2011-09-26,C,1,5,3,80,10,5,0,0,5,0,0,5,7,5,10,2,
2011-09-26,C,2,1,1,79,0,5,0,0,15,1,7,3,3,9,3,5,
2011-09-26,C,2,1,2,64,0,10,0,0,25,1,4,5,10,2,7,10,
2011-09-26,C,2,1,3,29,20,0,1,0,50,0,0,7,2,7,10,2,
2011-09-26,C,2,2,1,4,50,20,1,0,25,0,0,1,0,15,15,2,
2011-09-26,C,2,2,2,54,25,0,0,0,20,1,15,2,0,5,10,6,
2011-09-26,C,2,2,3,73,15,12,0,0,0,0,0,1,5,10,7,10,
2011-09-26,C,2,3,1,67,2,20,1,0,10,0,0,1,5,5,10,4,
2011-09-26,C,2,3,2,89,10,0,0,0,0,1,5,1,9,7,5,10,
2011-09-26,C,2,3,3,91,2,0,0,0,2,5,11,3,7,0,5,5,
2011-09-26,C,2,4,1,94,0,2,1,0,3,0,0,3,0,5,4,5,
2011-09-26,C,2,4,2,91,1,5,0,0,3,0,0,2,5,9,0,3,
2011-09-26,C,2,4,3,84,0,10,1,0,5,0,0,5,5,0,10,10,
2011-09-26,C,2,5,1,92,0,5,1,0,2,0,0,1,10,4,6,3,
2011-09-26,C,2,5,2,74,0,20,1,0,5,0,0,1,6,2,8,5,
2011-09-26,C,2,5,3,81,10,2,2,0,5,0,0,2,6,2,5,2,
2011-09-26,C,3,1,1,70,5,0,0,0,5,20,326,5,0,1,1,5,
2011-09-26,C,3,1,2,75,15,0,0,0,5,5,74,10,0,3,0,1,
2011-09-26,C,3,1,3,85,10,0,0,0,5,0,0,10,2,0,0,0,
2011-09-26,C,3,2,1,98,0,0,0,0,2,0,0,25,3,2,5,5,
2011-09-26,C,3,2,2,95,0,0,0,0,5,0,0,5,4,5,3,12,
2011-09-26,C,3,2,3,97,0,0,1,0,1,1,5,5,3,1,2,3,
2011-09-26,C,3,3,1,89,0,0,0,0,10,1,5,15,7,5,5,10,
2011-09-26,C,3,3,2,80,0,5,0,10,5,0,0,1,5,3,5,6,
2011-09-26,C,3,3,3,86,0,10,0,0,2,2,15,5,3,1,0,2,
2011-09-26,C,3,4,1,74,5,5,0,5,10,1,10,2,8,2,5,14,
2011-09-26,C,3,4,2,80,5,10,0,0,5,0,0,1,5,3,2,4,
2011-09-26,C,3,4,3,85,0,5,0,0,10,0,0,2,1,10,5,5,
2011-09-26,C,3,5,1,80,15,0,0,5,0,0,0,10,0,5,2,4,
2011-09-26,C,3,5,2,92,5,0,0,0,2,1,9,5,5,7,5,3,
2011-09-26,C,3,5,3,75,5,20,0,0,0,0,0,5,6,4,10,20,
2011-09-26,C,4,1,1,91,2,2,0,0,5,0,0,1,0,2,3,0,
2011-09-26,C,4,1,2,93,0,0,0,2,5,0,0,2,4,1,4,1,
2011-09-26,C,4,1,3,61,2,2,0,10,25,0,0,2,0,0,1,4,
2011-09-26,C,4,2,1,84,1,10,0,0,5,0,0,2,7,2,10,11,
2011-09-26,C,4,2,2,59,1,25,0,0,15,0,0,2,2,4,0,9,
2011-09-26,C,4,2,3,87,1,10,0,0,2,0,0,2,3,3,10,0,
2011-09-26,C,4,3,1,75,2,20,0,0,3,0,0,2,1,2,5,2,
2011-09-26,C,4,3,2,96,2,0,0,0,2,0,0,2,3,3,7,3,
2011-09-26,C,4,3,3,97,2,0,0,0,1,0,0,1,2,1,3,3,
2011-09-26,C,4,4,1,74,0,25,0,0,1,0,0,2,0,3,5,4,
2011-09-26,C,4,4,2,84,1,10,0,0,5,0,0,5,1,1,2,5,
2011-09-26,C,4,4,3,74,0,25,0,0,1,0,0,5,1,2,5,3,
2011-09-26,C,4,5,1,70,5,0,0,10,15,0,0,5,0,1,1,0,
2011-09-26,C,4,5,2,59,1,10,0,0,30,0,0,10,1,9,6,2,
2011-09-26,C,4,5,3,80,5,10,0,0,5,0,0,5,7,8,2,5,
2012-09-28,B,1,1,1,82,10,2,0,5,1,0,0,15,10,7,5,10,
2012-09-28,B,1,1,2,42,30,20,1,5,2,0,0,15,2,8,13,5,
2012-09-28,B,1,1,3,70,15,0,0,15,0,0,0,10,3,13,5,5,
2012-09-28,B,1,2,1,77,1,5,0,15,2,0,0,5,0,3,2,6,
2012-09-28,B,1,2,2,87,2,0,0,10,1,0,0,2,7,5,6,10,
2012-09-28,B,1,2,3,98,0,0,0,0,2,0,0,5,7,6,3,7,
2012-09-28,B,1,3,1,65,20,0,0,15,0,0,0,5,5,7,5,3,
2012-09-28,B,1,3,2,69,15,0,0,15,1,0,0,2,10,7,5,10,
2012-09-28,B,1,3,3,80,5,0,0,15,0,0,0,5,5,6,9,10,
2012-09-28,B,1,4,1,94,1,2,0,0,3,0,0,2,3,0,3,2,
2012-09-28,B,1,4,2,65,0,0,0,25,10,0,0,2,3,0,1,0,
2012-09-28,B,1,4,3,76,0,2,0,2,20,0,0,3,2,2,3,9,
2012-09-28,B,1,5,1,61,2,10,0,25,2,0,0,10,15,10,6,5,
2012-09-28,B,1,5,2,85,1,2,1,10,1,0,0,5,5,10,6,6,
2012-09-28,B,1,5,3,82,1,0,0,15,2,0,0,2,4,6,2,9,
2012-09-28,B,2,1,1,78,2,0,10,5,0,5,45,2,6,10,0,9,
2012-09-28,B,2,1,2,86,2,0,5,5,0,2,25,2,9,0,4,9,
2012-09-28,B,2,1,3,86,1,0,1,5,5,2,27,1,9,9,2,7,
2012-09-28,B,2,2,1,3,1,95,1,0,0,0,0,100,30,35,6,6,
2012-09-28,B,2,2,2,4,0,95,1,0,0,0,0,100,6,10,45,5,
2012-09-28,B,2,2,3,1,0,50,1,0,48,0,0,100,5,30,4,2,
2012-09-28,B,2,3,1,64,1,0,0,30,5,0,0,2,10,10,0,5,
2012-09-28,B,2,3,2,50,5,0,0,40,5,0,0,2,7,0,2,5,
2012-09-28,B,2,3,3,82,5,0,1,10,2,1,20,2,4,5,3,5,
2012-09-28,B,2,4,1,93,0,0,5,0,2,0,0,1,10,11,0,5,
2012-09-28,B,2,4,2,90,0,0,5,0,5,0,0,2,5,3,3,7,
2012-09-28,B,2,4,3,85,0,0,5,0,10,0,0,2,7,3,0,0,
2012-09-28,B,2,5,1,83,1,0,1,5,10,0,0,2,13,5,5,10,
2012-09-28,B,2,5,2,89,2,0,2,0,5,2,10,2,3,10,10,5,
2012-09-28,B,2,5,3,89,2,0,2,0,2,5,25,2,5,6,6,6,
2012-09-28,B,3,1,1,77,5,2,0,15,1,0,0,5,6,4,7,5,
2012-09-28,B,3,1,2,100,0,0,0,0,0,0,0,10,7,5,7,6,
2012-09-28,B,3,1,3,87,10,2,0,0,1,0,0,5,0,4,13,6,
2012-09-28,B,3,2,1,88,5,0,0,5,2,0,0,5,2,5,14,10,
2012-09-28,B,3,2,2,79,10,0,0,10,1,0,0,2,10,5,4,5,
2012-09-28,B,3,2,3,88,5,0,1,5,1,0,0,5,6,4,3,9,
2012-09-28,B,3,3,1,91,5,3,0,0,1,0,0,2,5,8,8,5,
2012-09-28,B,3,3,2,94,2,0,0,0,4,0,0,5,4,8,4,5,
2012-09-28,B,3,3,3,99,0,0,0,0,1,0,0,5,3,4,1,5,
2012-09-28,B,3,4,1,67,10,20,0,0,3,0,0,2,5,10,5,7,
2012-09-28,B,3,4,2,69,20,10,0,0,0,1,15,5,5,10,7,13,
2012-09-28,B,3,4,3,80,20,0,0,0,0,0,0,2,12,11,2,15,
2012-09-28,B,3,5,1,29,20,0,1,50,0,0,0,10,5,5,8,5,
2012-09-28,B,3,5,2,68,0,0,2,10,20,0,0,5,3,8,6,10,
2012-09-28,B,3,5,3,90,0,0,0,5,5,0,0,5,10,6,6,4,
2012-09-28,B,4,1,1,23,0,0,2,0,75,0,0,1,20,5,0,0,
2012-09-28,B,4,1,2,14,5,0,2,2,75,2,20,3,0,0,0,0,
2012-09-28,B,4,1,3,17,0,0,2,5,75,1,18,2,0,0,0,0,
2012-09-28,B,4,2,1,90,2,0,1,5,2,0,0,2,7,3,0,8,
2012-09-28,B,4,2,2,89,5,0,1,0,5,0,0,2,2,2,5,10,
2012-09-28,B,4,2,3,87,5,0,1,5,2,0,0,5,7,10,5,5,
2012-09-28,B,4,3,1,97,2,0,1,0,0,0,0,5,13,7,6,9,
2012-09-28,B,4,3,2,97,1,0,0,0,2,0,0,5,10,5,1,5,
2012-09-28,B,4,3,3,94,5,0,0,0,1,0,0,2,0,5,3,4,
2012-09-28,B,4,4,1,78,10,0,0,10,2,0,0,2,6,4,3,4,
2012-09-28,B,4,4,2,98,0,0,1,0,0,1,24,1,3,5,11,5,
2012-09-28,B,4,4,3,97,0,0,1,0,2,0,0,2,1,13,0,13,
2012-09-28,B,4,5,1,23,5,10,2,5,1,0,0,10,4,2,5,9,
2012-09-28,B,4,5,2,65,20,0,0,10,5,0,0,5,10,9,2,4,
2012-09-28,B,4,5,3,77,2,0,1,0,20,0,0,2,3,2,0,13,
2012-10-04,C,1,1,1,95,0,0,2,0,3,0,0,2,4,4,3,2,
2012-10-04,C,1,1,2,88,5,2,0,0,5,0,0,5,3,4,7,7,
2012-10-04,C,1,1,3,95,0,0,0,0,5,0,0,2,7,7,3,3,
2012-10-04,C,1,2,1,70,3,2,0,20,5,0,0,2,5,4,0,4,
2012-10-04,C,1,2,2,93,3,2,0,2,0,0,0,10,3,0,2,4,
2012-10-04,C,1,2,3,86,2,10,0,0,2,0,0,10,3,4,5,9,
2012-10-04,C,1,3,1,84,5,0,1,0,10,0,0,3,6,6,9,0,Fallen tree in plot
2012-10-04,C,1,3,2,90,2,1,2,0,5,0,0,2,0,9,2,2,Fallen tree in plot
2012-10-04,C,1,3,3,83,5,2,0,0,10,0,0,5,3,4,4,5,Fallen tree in plot
2012-10-04,C,1,4,1,48,1,50,0,0,1,0,0,25,10,8,7,7,
2012-10-04,C,1,4,2,50,0,50,0,0,0,0,0,50,10,8,9,7,
2012-10-04,C,1,4,3,25,0,75,0,0,0,0,0,10,7,7,10,14,
2012-10-04,C,1,5,1,65,20,0,0,0,15,0,0,2,4,5,4,4,
2012-10-04,C,1,5,2,88,0,10,0,0,2,0,0,2,4,7,5,6,
2012-10-04,C,1,5,3,98,0,0,0,0,2,0,0,2,5,5,3,7,
2012-10-04,C,2,1,1,90,0,5,0,0,5,0,0,2,2,4,5,5,
2012-10-04,C,2,1,2,65,0,15,0,0,20,0,0,3,2,6,3,3,
2012-10-04,C,2,1,3,28,20,0,2,0,50,0,0,2,0,2,4,7,
2012-10-04,C,2,2,1,28,50,2,0,0,20,0,0,2,2,10,5,7,
2012-10-04,C,2,2,2,55,30,0,0,0,15,0,0,2,3,4,6,6,
2012-10-04,C,2,2,3,96,0,2,0,0,2,0,0,5,6,6,7,10,
2012-10-04,C,2,3,1,91,1,5,1,0,2,0,0,1,2,9,10,7,
2012-10-04,C,2,3,2,87,10,0,0,0,3,0,0,0,7,7,9,2,
2012-10-04,C,2,3,3,93,2,0,0,0,5,0,0,2,7,8,9,7,
2012-10-04,C,2,4,1,95,0,0,2,0,3,0,0,2,10,0,5,6,
2012-10-04,C,2,4,2,92,1,2,0,0,5,0,0,2,0,5,5,0,
2012-10-04,C,2,4,3,91,0,2,2,0,5,0,0,2,0,2,0,3,
2012-10-04,C,2,5,1,95,0,2,1,0,2,0,0,2,5,5,4,3,
2012-10-04,C,2,5,2,90,2,5,1,0,2,0,0,3,7,3,6,2,
2012-10-04,C,2,5,3,96,2,0,1,0,1,0,0,2,3,7,4,5,
2012-10-04,C,3,1,1,82,3,0,0,0,0,15,200,3,10,15,3,5,
2012-10-04,C,3,1,2,99,1,0,0,0,0,0,0,5,5,2,4,2,
2012-10-04,C,3,1,3,96,2,0,0,0,2,0,0,5,2,4,2,0,
2012-10-04,C,3,2,1,98,0,0,0,0,1,1,40,2,5,3,2,4,
2012-10-04,C,3,2,2,90,5,0,0,0,5,0,0,1,4,2,4,5,
2012-10-04,C,3,2,3,86,10,0,2,0,2,0,0,2,5,4,5,4,
2012-10-04,C,3,3,1,84,0,0,1,0,15,0,0,2,9,4,4,9,
2012-10-04,C,3,3,2,83,0,5,0,10,2,0,0,2,4,3,6,6,
2012-10-04,C,3,3,3,93,0,2,2,0,2,1,23,2,9,5,4,4,
2012-10-04,C,3,4,1,91,2,0,0,5,2,0,0,2,10,3,10,5,
2012-10-04,C,3,4,2,87,10,0,1,0,1,1,10,1,9,5,7,2,
2012-10-04,C,3,4,3,78,0,20,0,0,2,0,0,2,5,9,10,10,
2012-10-04,C,3,5,1,87,5,0,1,5,2,0,0,3,10,10,9,10,
2012-10-04,C,3,5,2,89,10,1,0,0,0,0,0,5,9,10,4,2,
2012-10-04,C,3,5,3,92,0,0,1,5,2,0,0,2,7,7,4,7,
2012-10-04,C,4,1,1,94,1,0,0,0,5,0,0,2,6,2,5,3,
2012-10-04,C,4,1,2,82,1,0,0,2,15,0,0,2,3,0,0,5,
2012-10-04,C,4,1,3,77,1,2,0,5,15,0,0,1,5,0,0,5,
2012-10-04,C,4,2,1,95,0,0,0,0,5,0,0,2,5,7,4,4,
2012-10-04,C,4,2,2,80,0,5,0,0,15,0,0,1,4,4,4,2,
2012-10-04,C,4,2,3,75,0,0,0,0,25,0,0,2,4,0,0,0,
2012-10-04,C,4,3,1,81,1,2,1,0,15,0,0,2,0,0,4,4,
2012-10-04,C,4,3,2,93,0,0,0,2,5,0,0,2,4,6,4,3,
2012-10-04,C,4,3,3,100,0,0,0,0,0,0,0,0,2,5,10,10,
2012-10-04,C,4,4,1,81,2,15,0,0,2,0,0,2,4,5,3,5,
2012-10-04,C,4,4,2,82,2,5,1,0,10,0,0,3,5,3,2,0,
2012-10-04,C,4,4,3,96,0,0,2,0,2,0,0,2,0,2,2,5,
2012-10-04,C,4,5,1,59,10,0,1,5,25,0,0,5,1,5,0,0,
2012-10-04,C,4,5,2,60,5,5,0,0,30,0,0,5,0,0,2,6,
2012-10-04,C,4,5,3,78,2,5,0,0,15,0,0,1,0,2,10,9,
2012-10-08,A,1,1,1,44,10,0,1,30,15,0,0,2,2,0,0,1,
2012-10-08,A,1,1,2,82,0,0,1,0,15,2,53,2,0,0,4,3,
2012-10-08,A,1,1,3,85,0,0,0,5,10,0,0,1,3,0,0,3,
2012-10-08,A,1,2,1,55,15,0,0,25,5,0,0,2,2,4,10,12,
2012-10-08,A,1,2,2,68,20,0,0,10,2,0,0,2,6,5,3,11,
2012-10-08,A,1,2,3,93,0,0,0,5,2,0,0,1,6,5,10,7,
2012-10-08,A,1,3,1,93,5,0,1,0,1,0,0,2,5,10,3,5,
2012-10-08,A,1,3,2,25,20,0,0,50,5,0,0,0,10,0,7,6,
2012-10-08,A,1,3,3,73,15,0,0,2,10,0,0,2,0,5,10,7,
2012-10-08,A,1,4,1,99,0,0,0,0,1,0,0,2,10,10,10,14,
2012-10-08,A,1,4,2,99,0,0,0,0,1,0,0,2,10,4,2,11,
2012-10-08,A,1,4,3,90,5,0,0,0,5,0,0,1,4,4,0,2,
2012-10-08,A,1,5,1,22,50,0,1,25,2,0,0,1,0,0,4,7,
2012-10-08,A,1,5,2,37,40,0,0,20,2,1,11,2,0,3,6,4,
2012-10-08,A,1,5,3,66,5,0,1,25,2,1,24,1,0,4,0,6,
2012-10-08,A,2,1,1,57,1,10,5,5,20,2,10,2,0,5,3,0,
2012-10-08,A,2,1,2,44,2,0,2,50,2,0,0,3,5,7,4,3,
2012-10-08,A,2,1,3,45,2,20,1,20,10,2,20,2,7,2,7,4,
2012-10-08,A,2,2,1,76,1,0,1,20,2,2,31,2,3,2,3,2,
2012-10-08,A,2,2,2,94,1,1,2,0,2,0,0,1,2,7,5,2,
2012-10-08,A,2,2,3,94,1,0,1,0,2,2,40,2,7,2,5,2,
2012-10-08,A,2,3,1,76,2,0,0,20,2,0,0,2,2,0,2,2,
2012-10-08,A,2,3,2,72,5,0,1,20,2,0,0,4,0,3,7,2,
2012-10-08,A,2,3,3,70,2,0,0,20,5,3,20,2,3,5,5,7,
2012-10-08,A,2,4,1,35,0,0,0,55,10,0,0,2,0,2,2,0,
2012-10-08,A,2,4,2,90,0,0,0,0,10,0,0,4,0,2,0,2,
2012-10-08,A,2,4,3,35,0,0,0,60,5,0,0,2,0,5,5,5,
2012-10-08,A,2,5,1,94,5,0,0,0,1,0,0,2,11,6,5,9,
2012-10-08,A,2,5,2,83,5,0,0,10,2,0,0,1,4,0,10,2,
2012-10-08,A,2,5,3,81,2,0,0,15,2,0,0,2,4,4,8,6,
2012-10-08,A,3,1,1,44,5,0,0,55,0,1,12,2,6,2,7,6,
2012-10-08,A,3,1,2,52,2,0,0,45,1,0,0,0,2,3,4,7,
2012-10-08,A,3,1,3,64,0,0,0,35,1,0,0,1,5,7,6,3,
2012-10-08,A,3,2,1,77,10,10,0,0,1,2,25,2,6,4,4,10,
2012-10-08,A,3,2,2,81,0,15,0,0,2,2,30,2,3,5,5,5,
2012-10-08,A,3,2,3,96,0,0,0,0,2,2,20,2,5,5,5,5,
2012-10-08,A,3,3,1,95,0,0,0,5,0,0,0,0,9,2,3,10,
2012-10-08,A,3,3,2,86,0,2,0,10,0,2,31,2,2,8,8,5,
2012-10-08,A,3,3,3,92,2,5,0,0,1,0,0,2,8,0,7,8,
2012-10-08,A,3,4,1,77,5,10,0,5,1,2,20,1,2,3,5,3,
2012-10-08,A,3,4,2,75,0,2,0,20,2,1,18,4,3,4,3,5,
2012-10-08,A,3,4,3,67,1,0,0,30,0,2,30,2,4,7,4,3,
2012-10-08,A,3,5,1,84,5,0,0,10,1,0,0,2,4,12,10,2,
2012-10-08,A,3,5,2,54,10,0,0,20,15,1,12,5,4,4,7,2,
2012-10-08,A,3,5,3,78,2,0,0,0,20,0,0,5,7,4,2,4,
2012-10-08,A,4,1,1,83,0,15,0,0,2,0,0,5,4,5,3,7,
2012-10-08,A,4,1,2,82,2,15,0,0,1,0,0,0,3,3,5,3,
2012-10-08,A,4,1,3,96,0,2,0,0,2,0,0,2,3,0,5,5,
2012-10-08,A,4,2,1,73,10,2,0,15,0,0,0,10,6,5,3,6,
2012-10-08,A,4,2,2,24,20,5,0,50,1,0,0,2,2,0,0,3,
2012-10-08,A,4,2,3,30,10,0,0,50,10,0,0,5,0,4,2,0,
2012-10-08,A,4,3,1,86,10,0,0,2,2,0,0,2,9,9,5,2,
2012-10-08,A,4,3,2,100,0,0,0,0,0,0,0,2,4,5,5,2,
2012-10-08,A,4,3,3,98,0,0,0,0,2,0,0,2,4,8,2,5,
2012-10-08,A,4,4,1,88,0,10,0,0,2,0,0,2,2,2,4,4,
