Date,Block,Plot,Leaves (in g),Wood (in g),Misc (in g),Fruits;seeds;flower (g),Days since last collec.,New palm frond (in m),Remarks
2007-07-26,A,2,18.56,2.18,2.92,0.74,14,4.5,All material was dried at 40 centigrades.
2007-07-26,A,3,16.05,2.86,1.53,1.85,14,5,All material was dried at 40 centigrades.
2007-07-26,A,4,25.68,9.01,0.2,13.93,14,9.6,All material was dried at 40 centigrades.
2007-07-26,B,1,27.16,10.54,0.24,18.74,14,5.2,All material was dried at 40 centigrades.
2007-07-26,B,2,18.17,2.17,1.81,5.34,14,2.84,All material was dried at 40 centigrades.
2007-07-26,B,3,40.3,20.89,2.39,27.58,14,0,All material was dried at 40 centigrades.
2007-07-26,B,4,12.33,0.48,0.84,1.4,14,6.9,All material was dried at 40 centigrades.
2007-07-26,C,1,24.39,9.67,2.87,38.94,14,7.2,All material was dried at 40 centigrades.
2007-07-26,C,2,13.75,1.83,1.08,5.63,14,8.75,All material was dried at 40 centigrades.
2007-07-26,C,3,23.29,1.15,0.62,7.21,14,1.9,All material was dried at 40 centigrades.
2007-07-26,C,4,37.8,18.85,1.44,7.22,14,16.5,All material was dried at 40 centigrades.
2007-08-09,A,1,35.76,7.51,1.09,9.63,14,0,All material was dried at 40 centigrades.
2007-08-09,A,2,14.73,6.26,0.41,1.06,14,1.6,All material was dried at 40 centigrades.
2007-08-09,A,3,24.31,4.61,1.12,0.21,14,0,All material was dried at 40 centigrades.
2007-08-09,A,4,19.3,7.92,1.16,15.79,14,2.9,All material was dried at 40 centigrades.
2007-08-09,B,1,45.2,6.4,0.69,9.58,14,2.5,All material was dried at 40 centigrades.
2007-08-09,B,2,39.62,3.55,0.57,2.18,14,0,All material was dried at 40 centigrades.
2007-08-09,B,3,39.36,13.65,0.76,12.89,14,4.5,All material was dried at 40 centigrades.
2007-08-09,B,4,12.54,0.56,0.25,1.98,14,0.3,All material was dried at 40 centigrades.
2007-08-09,C,1,24.8,33.72,0.81,9.36,14,2.1,All material was dried at 40 centigrades.
2007-08-09,C,2,23.03,1.49,0.09,2.96,14,0,All material was dried at 40 centigrades.
2007-08-09,C,3,28.56,9.6,0.09,1.14,14,3.4,All material was dried at 40 centigrades.
2007-08-09,C,4,26.09,7.3,0.21,7.13,14,0,All material was dried at 40 centigrades.
2007-08-23,A,1,36.97,49.11,1.97,18.09,14,4.7,All material was dried at 40 centigrades.
2007-08-23,A,2,23.43,8.18,1.42,4.1,14,0,All material was dried at 40 centigrades.
2007-08-23,A,3,27.42,12.48,1.48,3.21,14,8.9,All material was dried at 40 centigrades.
2007-08-23,A,4,22.54,10.47,2.48,20.87,14,7,All material was dried at 40 centigrades.
2007-08-23,B,1,51.46,78.95,4.32,3.56,15,13,All material was dried at 40 centigrades.
2007-08-23,B,2,27.82,20.13,3.29,0.68,15,2,All material was dried at 40 centigrades.
2007-08-23,B,3,60.2,24.12,4.34,19.07,15,3,All material was dried at 40 centigrades.
2007-08-23,B,4,12.64,1.86,2.03,0.71,15,0,All material was dried at 40 centigrades.
2007-08-23,C,1,33.18,31.02,1.57,16.09,14,6.5,All material was dried at 40 centigrades.
2007-08-23,C,2,26.18,13.53,5.26,1.42,14,0,All material was dried at 40 centigrades.
2007-08-23,C,3,20.7,5.7,1.47,2.98,14,1.6,All material was dried at 40 centigrades.
2007-08-23,C,4,33.13,26.53,0.46,15.13,14,7,All material was dried at 40 centigrades.
2007-09-06,A,1,19.87,14.49,0.6,19.91,14,0,All material was dried at 40 centigrades.
2007-09-06,A,2,22.63,2.99,1.12,1.22,14,0,All material was dried at 40 centigrades.
2007-09-06,A,3,23.73,1.7,1.56,0.35,14,0,All material was dried at 40 centigrades.
2007-09-06,A,4,25.66,3.76,1.55,6.36,14,1.5,All material was dried at 40 centigrades.
2007-09-06,B,1,22.54,3.07,1.12,6.86,13,0,All material was dried at 40 centigrades.
2007-09-06,B,2,32.16,2.89,1.49,1.45,13,0,All material was dried at 40 centigrades.
2007-09-06,B,3,36.8,7.94,4.55,4.47,13,0,All material was dried at 40 centigrades.
2007-09-06,B,4,9.68,0.59,0.6,1.95,13,0,All material was dried at 40 centigrades.
2007-09-06,C,1,30.42,8.25,3.75,14.95,14,0,All material was dried at 40 centigrades.
2007-09-06,C,2,28.78,3.05,0.61,3.6,14,0,All material was dried at 40 centigrades.
2007-09-06,C,3,24.17,4.54,0.55,1.33,14,0,All material was dried at 40 centigrades.
2007-09-06,C,4,35.97,5.53,0.88,8.76,14,3,All material was dried at 40 centigrades.
2007-09-20,A,1,18.06,1.79,1.16,5.88,14,3.2,All material was dried at 40 centigrades.
2007-09-20,A,2,18.23,1.52,0.25,1.48,14,0,All material was dried at 40 centigrades.
2007-09-20,A,3,19.32,1.3,0.77,0.72,14,1.6,All material was dried at 40 centigrades.
2007-09-20,A,4,26.73,5.23,0.88,5.76,14,0,All material was dried at 40 centigrades.
2007-09-20,B,1,23.82,18.95,0.49,5.08,14,2.1,All material was dried at 40 centigrades.
2007-09-20,B,2,28.17,3.84,1.72,1.4,14,0,All material was dried at 40 centigrades.
2007-09-20,B,3,31.84,4.07,3.68,3.43,14,3.6,All material was dried at 40 centigrades.
2007-09-20,B,4,8.47,0.12,0.4,1.8,14,0,All material was dried at 40 centigrades.
2007-09-20,C,1,15.39,3.98,2.13,2.55,14,1.3,All material was dried at 40 centigrades.
2007-09-20,C,2,37.45,3.62,1.77,3.15,14,4.1,All material was dried at 40 centigrades.
2007-09-20,C,3,22.67,2.48,1.33,1.78,14,0,All material was dried at 40 centigrades.
2007-09-20,C,4,40.25,10.77,4.19,6.13,14,0,All material was dried at 40 centigrades.
2007-10-04,A,1,19.48,3.13,2.89,14.98,14,6.6,All material was dried at 40 centigrades.
2007-10-04,A,2,15.99,2.04,2.52,1.54,14,0,All material was dried at 40 centigrades.
2007-10-04,A,3,13.92,2.14,1.89,0.41,14,1.05,All material was dried at 40 centigrades.
2007-10-04,A,4,14.34,3.52,2.46,4.87,14,3.8,All material was dried at 40 centigrades.
2007-10-04,B,1,66.24,5.74,2.47,8.34,14,2.1,All material was dried at 40 centigrades.
2007-10-04,B,2,22.35,5.27,2.45,2.43,14,0,All material was dried at 40 centigrades.
2007-10-04,B,3,34.66,22.69,2.46,4.13,14,0,All material was dried at 40 centigrades.
2007-10-04,B,4,11.56,2.6,1.31,0.74,14,6.8,All material was dried at 40 centigrades.
2007-10-04,C,1,31.23,7.12,4.68,2.77,14,0,All material was dried at 40 centigrades.
2007-10-04,C,2,30.71,3.33,3.81,0.27,14,2.45,All material was dried at 40 centigrades.
2007-10-04,C,3,14.96,8.54,1.55,3.06,14,0.9,All material was dried at 40 centigrades.
2007-10-04,C,4,20.9,5.33,4.5,8.56,14,4.5,All material was dried at 40 centigrades.
2007-10-18,A,1,31.47,3,2.83,6.96,14,3.4,All material was dried at 40 centigrades.
2007-10-18,A,2,14.34,1.31,0.44,0.84,14,0,All material was dried at 40 centigrades.
2007-10-18,A,3,18.61,3.27,0.68,0.22,14,0,All material was dried at 40 centigrades.
2007-10-18,A,4,24.61,12.3,2.51,2.2,14,2.3,All material was dried at 40 centigrades.
2007-10-18,B,1,21.28,1.4,3.67,1.62,14,0,All material was dried at 40 centigrades.
2007-10-18,B,2,46.45,8.16,2.24,0.8,14,0,All material was dried at 40 centigrades.
2007-10-18,B,3,28.68,3.55,1.62,4.52,14,1.3,All material was dried at 40 centigrades.
2007-10-18,B,4,22.82,0.28,0.47,0.29,14,0,All material was dried at 40 centigrades.
2007-10-18,C,1,32,9.56,2.31,2.38,14,1,All material was dried at 40 centigrades.
2007-10-18,C,2,51.48,3.48,0.85,2.76,14,0.5,All material was dried at 40 centigrades.
2007-10-18,C,3,20.03,8.99,1.16,0.28,14,0,All material was dried at 40 centigrades.
2007-10-18,C,4,27.97,4.33,0.31,9.33,14,0.5,All material was dried at 40 centigrades.
2007-11-01,A,1,45.01,27.32,2.12,23.05,14,3.4,All material was dried at 40 centigrades.
2007-11-01,A,2,29.38,24.63,2.83,1,14,0,All material was dried at 40 centigrades.
2007-11-01,A,3,35.9,7.15,1.59,0.18,14,2.6,All material was dried at 40 centigrades.
2007-11-01,A,4,59.78,60.04,6.2,4.15,14,6.1,All material was dried at 40 centigrades.
2007-11-01,B,1,80.31,59.87,0.26,1.07,14,3.9,All material was dried at 40 centigrades.
2007-11-01,B,2,67.35,14.28,2.57,1.62,14,4.7,All material was dried at 40 centigrades.
2007-11-01,B,3,95.78,49.8,7.18,4.22,14,4.1,All material was dried at 40 centigrades.
2007-11-01,B,4,31.76,8.17,1.95,0.88,14,0,All material was dried at 40 centigrades.
2007-11-01,C,1,115.42,84.65,25.48,1.61,14,3,All material was dried at 40 centigrades.
2007-11-01,C,2,70.79,10.74,3.25,1.79,14,0,All material was dried at 40 centigrades.
2007-11-01,C,3,51.53,13.04,4.48,1,14,6.9,All material was dried at 40 centigrades.
2007-11-01,C,4,94.99,89.08,4.47,14.02,14,3.3,All material was dried at 40 centigrades.
2007-11-15,A,1,25.98,2.03,1.8,13.35,14,1.9,All material was dried at 40 centigrades.
2007-11-15,A,2,18.89,7.1,1.49,0.99,14,0,All material was dried at 40 centigrades.
2007-11-15,A,3,31.01,10.49,2.28,0.64,14,3.6,All material was dried at 40 centigrades.
2007-11-15,A,4,33.08,2.67,2.48,5.49,14,2.5,All material was dried at 40 centigrades.
2007-11-15,B,1,44.08,16.58,1.95,4.22,14,5.5,All material was dried at 40 centigrades.
2007-11-15,B,2,16.95,3.97,1.31,0.36,14,2.2,All material was dried at 40 centigrades.
2007-11-15,B,3,56.21,13.38,4.67,4.92,14,3.25,All material was dried at 40 centigrades.
2007-11-15,B,4,16.87,0.73,1.17,0.96,14,7.65,All material was dried at 40 centigrades.
2007-11-15,C,1,65.95,4.72,5.35,1.02,14,9,All material was dried at 40 centigrades.
2007-11-15,C,2,35.51,2.42,1.86,3.63,14,0,All material was dried at 40 centigrades.
2007-11-15,C,3,20.07,3.11,8.8,0.65,14,2.5,All material was dried at 40 centigrades.
2007-11-15,C,4,48.42,2.82,5.13,2.91,14,0,All material was dried at 40 centigrades.
2007-11-29,A,1,17.84,3.24,0.64,16.22,14,0,All material was dried at 40 centigrades.
2007-11-29,A,2,6.52,1.37,0.6,0.23,14,0,All material was dried at 40 centigrades.
2007-11-29,A,3,14.4,1.28,0.46,0.31,14,0.5,All material was dried at 40 centigrades.
2007-11-29,A,4,16.88,5.17,0.44,0.65,14,0,All material was dried at 40 centigrades.
2007-11-29,B,1,15.56,5.82,0.88,1.12,14,5,All material was dried at 40 centigrades.
2007-11-29,B,2,28.83,9.54,1.19,0.29,14,0,All material was dried at 40 centigrades.
2007-11-29,B,3,26.58,10.08,1.4,2.75,14,0,All material was dried at 40 centigrades.
2007-11-29,B,4,13.34,13.8,0.17,0.24,14,0,All material was dried at 40 centigrades.
2007-11-29,C,1,24.28,3.71,1.22,1.38,14,0,All material was dried at 40 centigrades.
2007-11-29,C,2,20.95,2.4,0.56,0.35,14,0,All material was dried at 40 centigrades.
2007-11-29,C,3,14.45,4,0.39,0.12,14,0,All material was dried at 40 centigrades.
2007-11-29,C,4,25.3,5.7,0.85,1.17,14,0.8,All material was dried at 40 centigrades.
2007-12-13,A,1,17.04,21.92,0.68,11.65,13,11,All material was dried at 40 centigrades.
2007-12-13,A,2,12.81,66.13,0.87,0.83,13,0,All material was dried at 40 centigrades.
2007-12-13,A,3,32.49,7.39,0.79,1.11,13,0,All material was dried at 40 centigrades.
2007-12-13,A,4,35.77,97.79,3.29,0.97,13,0.5,All material was dried at 40 centigrades.
2007-12-13,B,1,109.69,25.71,2.64,4.32,13,5,All material was dried at 40 centigrades.
2007-12-13,B,2,24.08,8.59,2.35,0.29,13,0,All material was dried at 40 centigrades.
2007-12-13,B,3,44.1,44.24,3.32,9.47,13,2,All material was dried at 40 centigrades.
2007-12-13,B,4,17.94,1.42,0.8,0.48,13,0,All material was dried at 40 centigrades.
2007-12-13,C,1,35.37,36.86,2.64,1.18,13,2,All material was dried at 40 centigrades.
2007-12-13,C,2,14.73,21.04,0.78,0.56,13,0,All material was dried at 40 centigrades.
2007-12-13,C,3,21.74,37.25,1.67,0.26,13,0,All material was dried at 40 centigrades.
2007-12-13,C,4,31.79,16.54,2.9,6.58,13,0.4,All material was dried at 40 centigrades.
2007-12-27,A,1,19.54,1.84,0.02,4.99,14,2.7,All material was dried at 40 centigrades.
2007-12-27,A,2,8.56,1.87,1.06,0.63,14,13.5,All material was dried at 40 centigrades.
2007-12-27,A,3,6.6,1.6,1.47,1.34,14,7,All material was dried at 40 centigrades.
2007-12-27,A,4,33.75,1.31,1.43,1.04,14,3,All material was dried at 40 centigrades.
2007-12-27,B,1,30.1,3.74,2.63,0.93,14,7.05,All material was dried at 40 centigrades.
2007-12-27,B,2,23.59,4.31,1.23,0.04,14,0,All material was dried at 40 centigrades.
2007-12-27,B,3,27.23,5.73,2.14,1.2,14,6.6,All material was dried at 40 centigrades.
2007-12-27,B,4,13.58,0.67,0.43,0.83,14,3.9,All material was dried at 40 centigrades.
2007-12-27,C,1,18.68,3.74,2.67,1.54,14,8,All material was dried at 40 centigrades.
2007-12-27,C,2,16.14,8.49,1.14,1.4,14,2.7,All material was dried at 40 centigrades.
2007-12-27,C,3,15.97,0.71,1.45,1.49,14,0,All material was dried at 40 centigrades.
2007-12-27,C,4,39.47,4.66,2.57,6.7,14,10,All material was dried at 40 centigrades.
2008-01-10,A,1,17.56,1.8,0.42,8.52,14,4.5,All material was dried at 40 centigrades.
2008-01-10,A,2,14.78,0.8,0.65,1.7,14,8,All material was dried at 40 centigrades.
2008-01-10,A,3,12.68,1.78,0.4,0.22,14,5,All material was dried at 40 centigrades.
2008-01-10,A,4,27,4.07,0.82,4.02,14,1,All material was dried at 40 centigrades.
2008-01-10,B,1,35.33,24.72,1.86,1.14,14,0,All material was dried at 40 centigrades.
2008-01-10,B,2,27.38,4.12,1.18,0.29,14,0,All material was dried at 40 centigrades.
2008-01-10,B,3,31.01,40.39,1.36,1.12,14,0.3,All material was dried at 40 centigrades.
2008-01-10,B,4,14.5,0.22,0.13,0.02,14,0,All material was dried at 40 centigrades.
2008-01-10,C,1,18.76,2.45,1.41,0.92,14,0,All material was dried at 40 centigrades.
2008-01-10,C,2,17.05,2.61,0.28,0.21,14,4.5,All material was dried at 40 centigrades.
2008-01-10,C,3,17.94,1.13,0.65,0.54,14,0,All material was dried at 40 centigrades.
2008-01-10,C,4,32.29,4.61,1.18,0.28,14,6,All material was dried at 40 centigrades.
2008-01-24,A,1,8.05,1.27,0,5.35,14,4.1,All material was dried at 40 centigrades.
2008-01-24,A,2,9.75,0.44,0.04,1.67,14,0,All material was dried at 40 centigrades.
2008-01-24,A,3,16.41,0.79,0.29,0.44,14,1,All material was dried at 40 centigrades.
2008-01-24,A,4,22.41,3.35,1.13,1.02,14,0,All material was dried at 40 centigrades.
2008-01-24,B,1,21.47,5.29,0.65,2.15,14,6.5,All material was dried at 40 centigrades.
2008-01-24,B,2,21.25,0.63,0.42,0.26,14,0.5,All material was dried at 40 centigrades.
2008-01-24,B,3,21.53,18.77,0.73,6.72,14,2.3,All material was dried at 40 centigrades.
2008-01-24,B,4,15.73,1.24,0.09,2.33,14,0,All material was dried at 40 centigrades.
2008-01-24,C,1,19.91,4.94,0.66,0.46,14,2,All material was dried at 40 centigrades.
2008-01-24,C,2,11.37,1.02,0.54,2.87,14,1.5,All material was dried at 40 centigrades.
2008-01-24,C,3,21.45,0.97,0.75,0.3,14,1,All material was dried at 40 centigrades.
2008-01-24,C,4,34.67,20.33,0.39,2.38,14,0,All material was dried at 40 centigrades.
2008-02-07,A,1,31.46,92.18,1.51,4.32,14,3.64,All material was dried at 40 centigrades.
2008-02-07,A,2,11.09,0.22,0.22,1.52,14,0,All material was dried at 40 centigrades.
2008-02-07,A,3,18.22,1.16,0.46,0.52,14,10,All material was dried at 40 centigrades.
2008-02-07,A,4,16.81,2.72,1.95,3.03,14,0,All material was dried at 40 centigrades.
2008-02-07,B,1,17.71,5.58,1.56,1.14,14,10,All material was dried at 40 centigrades.
2008-02-07,B,2,18.98,2.21,0.7,0.69,14,0,All material was dried at 40 centigrades.
2008-02-07,B,3,27.33,4.06,1.22,2.71,14,0,All material was dried at 40 centigrades.
2008-02-07,B,4,16.04,0.31,0.53,1.88,14,5.32,All material was dried at 40 centigrades.
2008-02-07,C,1,27.13,3.42,2.43,1.03,14,0,All material was dried at 40 centigrades.
2008-02-07,C,2,8.65,2.45,1.16,1.2,14,0.9,All material was dried at 40 centigrades.
2008-02-07,C,3,15.84,2.59,1.07,0.24,14,1,All material was dried at 40 centigrades.
2008-02-07,C,4,17.87,3.19,1.68,3.18,14,7.5,All material was dried at 40 centigrades.
2008-02-21,A,1,24.83,6.95,1.53,5.32,14,0,All material was dried at 40 centigrades.
2008-02-21,A,2,24.34,1.29,0.9,2.58,14,0,All material was dried at 40 centigrades.
2008-02-21,A,3,46.72,4.89,1.16,0.5,14,0,All material was dried at 40 centigrades.
2008-02-21,A,4,27.98,2.77,1.25,27.09,14,1.5,All material was dried at 40 centigrades.
2008-02-21,B,1,24.31,0.7,1.53,1.39,14,0,All material was dried at 40 centigrades.
2008-02-21,B,2,37.87,5.2,1.41,1.5,14,0,All material was dried at 40 centigrades.
2008-02-21,B,3,34.73,3.72,2.91,1.01,14,4,All material was dried at 40 centigrades.
2008-02-21,B,4,27.39,3.19,1.91,1.77,14,0,All material was dried at 40 centigrades.
2008-02-21,C,1,37.2,3.15,1.87,1.76,14,0,All material was dried at 40 centigrades.
2008-02-21,C,2,14.7,1.48,0.62,0.17,14,0,All material was dried at 40 centigrades.
2008-02-21,C,3,27.04,4.01,0.89,0.91,14,0,All material was dried at 40 centigrades.
2008-02-21,C,4,32.21,20.36,2.83,2.51,14,7,All material was dried at 40 centigrades.
2008-03-06,A,1,15.96,4.59,1.3,7.46,14,0,All material was dried at 40 centigrades.
2008-03-06,A,2,15.59,1.45,0.58,1.43,14,2.4,All material was dried at 40 centigrades.
2008-03-06,A,3,20.86,2.86,1,1,14,6.1,All material was dried at 40 centigrades.
2008-03-06,A,4,23.58,3.43,0.72,2.14,14,0,All material was dried at 40 centigrades.
2008-03-06,B,1,21.83,3.56,0.96,2.15,14,0,All material was dried at 40 centigrades.
2008-03-06,B,2,22.4,2.23,0.63,3.36,14,2.6,All material was dried at 40 centigrades.
2008-03-06,B,3,39.5,11.16,2.36,2.54,14,3.1,All material was dried at 40 centigrades.
2008-03-06,B,4,23.55,2.38,0.81,1.38,14,1.2,All material was dried at 40 centigrades.
2008-03-06,C,1,30.5,2.87,2.21,3.25,14,3.1,All material was dried at 40 centigrades.
2008-03-06,C,2,17.21,3.46,0.44,0.28,14,0,All material was dried at 40 centigrades.
2008-03-06,C,3,21.76,1.81,1.02,0.78,14,0,All material was dried at 40 centigrades.
2008-03-06,C,4,17.75,3.67,1.1,0.49,14,2.7,All material was dried at 40 centigrades.
2008-03-19,A,1,12.61,1.95,1.05,3.65,14,13,All material was dried at 40 centigrades.
2008-03-19,A,2,13.94,1.59,0.85,0.75,14,10,All material was dried at 40 centigrades.
2008-03-19,A,3,23.32,4.04,0,0.98,14,0,All material was dried at 40 centigrades.
2008-03-19,A,4,18.33,2.45,0.64,2.74,14,5,All material was dried at 40 centigrades.
2008-03-19,B,1,25.24,0.92,0.86,3.03,14,9,All material was dried at 40 centigrades.
2008-03-19,B,2,18.72,1.97,0.15,2.07,14,0,All material was dried at 40 centigrades.
2008-03-19,B,3,24.18,2.86,2.18,1.1,14,3,All material was dried at 40 centigrades.
2008-03-19,B,4,7.6,1.07,0.53,0.9,14,0,All material was dried at 40 centigrades.
2008-03-19,C,1,31.4,3.17,0.74,4.84,14,14,All material was dried at 40 centigrades.
2008-03-19,C,2,9.65,1.56,0.92,0.58,14,0,All material was dried at 40 centigrades.
2008-03-19,C,3,13.24,0.46,0.77,0.42,14,0,All material was dried at 40 centigrades.
2008-03-19,C,4,33.18,5.94,1.54,1.15,14,0,All material was dried at 40 centigrades.
2008-04-04,A,1,34.92,5.33,1.29,17.66,16,14.8,All material was dried at 40 centigrades.
2008-04-04,A,2,26.61,4.6,1.5,5.94,16,7,All material was dried at 40 centigrades.
2008-04-04,A,3,30.32,1.66,0.97,0.18,16,12.6,All material was dried at 40 centigrades.
2008-04-04,A,4,45.61,4.17,1.17,3.06,16,6.1,All material was dried at 40 centigrades.
2008-04-04,B,1,175.68,4.66,2.75,0.79,16,5.1,All material was dried at 40 centigrades.
2008-04-04,B,2,39.57,3.4,0.57,5.07,16,6.4,All material was dried at 40 centigrades.
2008-04-04,B,3,74.55,9.16,2.75,8.37,16,0,All material was dried at 40 centigrades.
2008-04-04,B,4,24.46,0.66,0.64,2.72,16,2.8,All material was dried at 40 centigrades.
2008-04-04,C,1,59.4,14.4,3.68,5.7,16,7,All material was dried at 40 centigrades.
2008-04-04,C,2,63.84,2.08,1.72,5.11,16,15.1,All material was dried at 40 centigrades.
2008-04-04,C,3,37.36,6.26,2.26,2.01,16,0,All material was dried at 40 centigrades.
2008-04-04,C,4,53.46,13.09,4.33,6.12,16,1.7,All material was dried at 40 centigrades.
2008-04-18,A,1,37.46,4.4,0.54,10.28,14,6.4,All material was dried at 40 centigrades.
2008-04-18,A,2,41.98,7.69,0.65,6.76,14,0,All material was dried at 40 centigrades.
2008-04-18,A,3,52.63,9.22,1.04,0.82,14,3.1,All material was dried at 40 centigrades.
2008-04-18,A,4,62.88,3.15,2.02,4.74,14,0,All material was dried at 40 centigrades.
2008-04-18,B,1,49.06,11.33,1.24,1.9,14,6.1,All material was dried at 40 centigrades.
2008-04-18,B,2,37.34,21.76,1.5,0.98,14,0,All material was dried at 40 centigrades.
