DATACODE,CARDTYPE,STUDYID,STAND,PLOT,YEAR,SPECIES,DECAY,POSITION,WVOL,BVOL,TVOL,WMASS,BMASS,TMASS,PCOVER,SURFAREA,N,P,K,CA,MG,MN,NA,S
TD012,4,ESSA,CB646,   1,2000,UNKN,3,L,1.36417,0.17971,1.54387,0.37787,0.07871,0.45659,0.06531,18.94554,0.45659,0.01872,0.06438,0.50224,0.05616,0.07214,0.01781,
TD012,4,ESSA,CB646,   1,2000,UNKN,4,L,22.99701,0.94824,23.94524,3.15060,0.41533,3.56592,0.69415,207.90251,8.55821,0.39582,0.60977,6.06205,0.89861,0.18543,0.17831,
TD012,4,ESSA,CB646,   1,2000,UNKN,4,S,94.83981,3.91051,98.75032,12.99306,1.71280,14.70586,0.23695,505.79809,35.29407,1.63235,2.51470,24.99995,3.70588,0.76470,0.73529,
TD012,4,ESSA,CB646,   1,2000,UNKN,5,B,0.92908,0.00000,0.92908,0.13750,0.00000,0.13750,0.06194,4.64541,0.61423,0.03671,0.04263,0.41251,0.09020,0.00770,0.02654,
TD012,4,ESSA,CB646,   1,2000,UNKN,5,L,127.37502,1.28338,128.65840,18.85150,0.56214,19.41359,4.42578,1138.09654,86.72062,5.18344,6.01823,58.24084,12.73532,1.08714,3.74684,
TD012,4,ESSA,CB646,   2,2000,PSME,2,S,174.72607,36.27027,210.99634,59.58159,15.88638,75.46797,0.12273,1316.81368,75.46797,2.94325,11.16926,90.56156,6.18838,4.60355,2.26404,
TD012,4,ESSA,CB646,   2,2000,PSME,3,L,1.34044,0.17658,1.51702,0.37130,0.07734,0.44864,0.04806,14.41721,0.44864,0.01839,0.06326,0.49351,0.05518,0.07089,0.01750,
TD012,4,ESSA,CB646,   2,2000,PSME,3,S,37.87625,4.98958,42.86583,10.49172,2.18544,12.67716,0.05157,290.51291,12.67716,0.51976,1.78748,13.94487,1.55929,2.00299,0.49441,
TD012,4,ESSA,CB646,   2,2000,PSME,4,L,37.57903,1.54949,39.12852,5.14833,0.67868,5.82700,1.09053,344.99587,13.98481,0.64680,0.99642,9.90591,1.46840,0.30300,0.29135,
TD012,4,ESSA,CB646,   2,2000,TSHE,2,L,0.10504,0.01013,0.11517,0.03099,0.00420,0.03519,0.01561,6.33739,0.03871,0.00208,0.00714,0.04575,0.00303,0.00405,0.00077,
TD012,4,ESSA,CB646,   2,2000,TSHE,2,S,115.66277,11.15697,126.81974,34.12052,4.63014,38.75066,0.05444,990.59526,42.62573,2.28629,7.86638,50.37586,3.33256,4.45633,0.85251,
TD012,4,ESSA,CB646,   2,2000,TSHE,3,L,2.35071,0.14765,2.49836,0.56887,0.06128,0.63015,0.17744,51.12592,0.75618,0.05545,0.22370,1.07125,0.12666,0.18337,0.02647,
TD012,4,ESSA,CB646,   2,2000,TSHE,3,S,1.58808,0.09975,1.68783,0.38432,0.04140,0.42571,0.00759,28.25694,0.51085,0.03746,0.15113,0.72371,0.08557,0.12388,0.01788,
TD012,4,ESSA,CB646,   2,2000,TSHE,4,L,0.72492,0.01472,0.73964,0.10584,0.00611,0.11195,0.03142,8.49456,0.27987,0.01511,0.02328,0.23509,0.02384,0.00694,0.00493,
TD012,4,ESSA,CB646,   2,2000,UNKN,3,L,5.65214,0.74457,6.39672,1.56563,0.32612,1.89178,0.39185,118.95236,1.89178,0.07756,0.26673,2.08094,0.23269,0.29890,0.07378,
TD012,4,ESSA,CB646,   2,2000,UNKN,4,L,35.40681,1.45993,36.86674,4.85074,0.63942,5.49019,1.25748,346.81991,13.17643,0.60941,0.93880,9.33331,1.38354,0.28548,0.27453,
TD012,4,ESSA,CB646,   2,2000,UNKN,4,S,1.25275,0.05166,1.30441,0.17163,0.02262,0.19425,0.03122,16.77688,0.46620,0.02157,0.03322,0.33023,0.04895,0.01010,0.00972,
TD012,4,ESSA,CB646,   2,2000,UNKN,5,L,66.11944,0.66619,66.78562,9.78567,0.29179,10.07744,2.24122,549.60479,45.01602,2.69069,3.12400,30.23239,6.61082,0.56435,1.94496,
TD012,4,ESSA,CB646,   3,2000,PSME,1,L,0.11983,0.02811,0.14794,0.05393,0.01231,0.06624,0.01578,6.80724,0.05961,0.00265,0.01027,0.09273,0.00464,0.00364,0.00159,
TD012,4,ESSA,CB646,   3,2000,PSME,3,L,65.38445,8.61334,73.99780,18.11149,3.77264,21.88414,1.32983,455.83832,21.88414,0.89725,3.08566,24.07255,2.69175,3.45769,0.85348,
TD012,4,ESSA,CB646,   3,2000,PSME,3,S,18.13271,2.38869,20.52140,5.02276,1.04625,6.06901,0.01833,244.04338,6.06901,0.24883,0.85573,6.67591,0.74649,0.95890,0.23669,
TD012,4,ESSA,CB646,   3,2000,PSME,4,S,29.09174,1.35556,30.44730,3.98557,0.59373,4.57930,0.07236,262.98560,10.99033,0.50830,0.78306,7.78481,1.15398,0.23812,0.22897,
TD012,4,ESSA,CB646,   3,2000,TSHE,2,L,4.83214,0.46611,5.29824,1.42548,0.19344,1.61892,0.22339,71.50770,1.78081,0.09551,0.32864,2.10458,0.13922,0.18617,0.03563,
TD012,4,ESSA,CB646,   3,2000,TSHE,3,L,1.83736,0.11542,1.95277,0.44464,0.04789,0.49254,0.11023,37.23861,0.59104,0.04334,0.17485,0.83730,0.09900,0.14332,0.02069,
TD012,4,ESSA,CB646,   3,2000,UNKN,3,L,16.18251,2.13179,18.31429,4.48256,0.93372,5.41627,0.49748,154.83867,5.41627,0.22207,0.76368,5.95791,0.66620,0.85577,0.21123,
TD012,4,ESSA,CB646,   3,2000,UNKN,3,S,12.75574,1.68036,14.43610,3.53334,0.73600,4.26934,0.04584,102.87736,4.26934,0.17504,0.60198,4.69627,0.52513,0.67456,0.16650,
TD012,4,ESSA,CB646,   3,2000,UNKN,4,L,28.69859,1.18332,29.88193,3.93171,0.51831,4.44999,0.75052,218.01865,10.68001,0.49395,0.76094,7.56500,1.12140,0.23139,0.22249,
TD012,4,ESSA,CB646,   3,2000,UNKN,5,B,8.97827,0.00000,8.97827,1.32878,0.00000,1.32878,0.28102,30.23338,5.93568,0.35478,0.41192,3.98635,0.87168,0.07441,0.25645,
TD012,4,ESSA,CB646,   3,2000,UNKN,5,L,59.38448,0.59832,59.98284,8.78888,0.26207,9.05098,1.88349,471.72653,40.43069,2.41662,2.80579,27.15292,5.93744,0.50684,1.74684,
TD012,4,ESSA,CB684,   1,2000,PSME,3,L,546.82557,72.03543,618.86095,151.47068,31.55153,183.02220,11.28807,3550.15642,183.02220,7.50390,25.80612,201.32442,22.51173,28.91751,7.13788,
TD012,4,ESSA,CB684,   1,2000,PSME,3,P,33.16374,4.36879,37.53253,9.18635,1.91353,11.09989,0.36280,95.50188,11.09989,0.45509,1.56508,12.20988,1.36529,1.75378,0.43289,
TD012,4,ESSA,CB684,   1,2000,PSME,3,S,8.51488,1.12170,9.63657,2.35862,0.49130,2.84992,0.06761,50.06574,2.84992,0.11685,0.40184,3.13492,0.35054,0.45029,0.11115,
TD012,4,ESSA,CB684,   1,2000,PSME,4,L,1.96273,0.08093,2.04366,0.26889,0.03545,0.30434,0.07793,24.32890,0.73042,0.03378,0.05204,0.51738,0.07669,0.01583,0.01522,
TD012,4,ESSA,CB684,   1,2000,TSHE,2,S,1.34616,0.12985,1.47601,0.39712,0.05389,0.45100,0.01327,19.76853,0.49611,0.02661,0.09155,0.58631,0.03879,0.05187,0.00992,
TD012,4,ESSA,CB684,   1,2000,TSHE,3,L,83.76463,5.26143,89.02609,20.27105,2.18350,22.45455,3.02787,888.60137,26.94544,1.97599,7.97138,38.17272,4.51338,6.53428,0.94307,
TD012,4,ESSA,CB684,   1,2000,TSHE,4,L,0.40623,0.00825,0.41447,0.05931,0.00342,0.06273,0.02924,8.87033,0.15683,0.00847,0.01305,0.13174,0.01336,0.00389,0.00276,
TD012,4,ESSA,CB684,   1,2000,UNKN,3,L,0.15650,0.02062,0.17712,0.04335,0.00903,0.05238,0.02000,6.40161,0.05238,0.00215,0.00739,0.05762,0.00644,0.00828,0.00204,
TD012,4,ESSA,CB684,   1,2000,UNKN,4,L,53.75255,2.21637,55.96890,7.36410,0.97077,8.33487,1.59513,499.75896,20.00368,0.92516,1.42526,14.16927,2.10039,0.43340,0.41674,
TD012,4,ESSA,CB684,   1,2000,UNKN,5,L,2.41890,0.02437,2.44327,0.35800,0.01067,0.36867,0.08414,27.18177,1.64685,0.09844,0.11429,1.10601,0.24185,0.02065,0.07115,
TD012,4,ESSA,CB684,   2,2000,PSME,1,S,65.66861,15.40375,81.07236,29.55088,6.74684,36.29772,0.07447,433.64269,32.66795,1.45191,5.62615,50.81680,2.54084,1.99637,0.87115,
TD012,4,ESSA,CB684,   2,2000,PSME,3,L,213.14963,28.07902,241.22864,59.04245,12.29861,71.34106,3.89002,1038.23060,71.34106,2.92499,10.05908,78.47516,8.77497,11.27190,2.78229,
TD012,4,ESSA,CB684,   2,2000,PSME,4,S,12.17992,0.50221,12.68213,1.66865,0.21997,1.88862,0.06271,72.62487,4.53268,0.20964,0.32295,3.21065,0.47593,0.09821,0.09443,
TD012,4,ESSA,CB684,   2,2000,TSHE,2,L,1.07579,0.10377,1.17956,0.31736,0.04306,0.36043,0.06650,21.22280,0.39647,0.02126,0.07316,0.46855,0.03100,0.04145,0.00793,
TD012,4,ESSA,CB684,   2,2000,TSHE,3,L,31.28704,1.96521,33.25225,7.57146,0.81558,8.38703,1.06899,353.35047,10.06444,0.73806,2.97738,14.25794,1.68579,2.44062,0.35225,
TD012,4,ESSA,CB684,   2,2000,TSHE,3,P,2.35165,0.14771,2.49937,0.56910,0.06130,0.63040,0.02087,20.35174,0.75648,0.05548,0.22379,1.07168,0.12671,0.18345,0.02648,
TD012,4,ESSA,CB684,   2,2000,TSHE,3,S,107.38063,6.74481,114.12545,25.98611,2.79910,28.78521,0.08349,963.63881,34.54225,2.53310,10.21875,48.93486,5.78583,8.37650,1.20898,
TD012,4,ESSA,CB684,   2,2000,UNKN,3,L,93.18904,12.27615,105.46521,25.81336,5.37696,31.19030,1.97413,685.15455,31.19030,1.27881,4.39782,34.30935,3.83641,4.92807,1.21642,
TD012,4,ESSA,CB684,   2,2000,UNKN,4,L,114.30125,4.71295,119.01421,15.65927,2.06427,17.72354,2.87360,888.72796,42.53652,1.96733,3.03073,30.13002,4.46632,0.92163,0.88619,
TD012,4,ESSA,CB684,   2,2000,UNKN,4,S,23.80116,0.98139,24.78255,3.26076,0.42985,3.69060,0.07447,143.18836,8.85746,0.40965,0.63109,6.27403,0.93003,0.19191,0.18453,
TD012,4,ESSA,CB684,   2,2000,UNKN,5,L,31.42981,0.31667,31.74648,4.65162,0.13869,4.79031,0.81721,239.77816,21.39833,1.27902,1.48500,14.37094,3.14245,0.26826,0.92453,
TD012,4,ESSA,CB684,   3,2000,PSME,3,L,43.75701,5.76428,49.52129,12.12069,2.52476,14.64545,1.06649,339.85122,14.64545,0.60047,2.06501,16.10999,1.80139,2.31398,0.57118,
TD012,4,ESSA,CB684,   3,2000,PSME,3,S,27.12749,3.57361,30.70109,7.51431,1.56524,9.07955,0.10514,145.20084,9.07955,0.37226,1.28022,9.98751,1.11679,1.43457,0.35410,
TD012,4,ESSA,CB684,   3,2000,PSME,4,S,11.54371,0.47598,12.01969,1.58149,0.20848,1.78997,0.03297,113.35556,4.29592,0.19869,0.30608,3.04294,0.45107,0.09308,0.08950,
TD012,4,ESSA,CB684,   3,2000,TSHE,1,L,0.46875,0.05064,0.51940,0.17625,0.01686,0.19312,0.06158,26.82387,0.15449,0.01796,0.14677,0.27036,0.02819,0.04828,0.00348,
TD012,4,ESSA,CB684,   3,2000,TSHE,1,P,2.31603,0.25021,2.56624,0.87083,0.08332,0.95415,0.04720,14.70008,0.76332,0.08874,0.72515,1.33581,0.13931,0.23854,0.01717,
TD012,4,ESSA,CB684,   3,2000,TSHE,3,L,100.66460,6.32297,106.98754,24.36082,2.62404,26.98486,3.26018,1098.49977,32.38183,2.37467,9.57963,45.87427,5.42396,7.85260,1.13337,
TD012,4,ESSA,CB684,   3,2000,TSHE,3,S,37.91163,2.38131,40.29294,9.17461,0.98824,10.16286,0.03660,392.54793,12.19543,0.89433,3.60782,17.27686,2.04273,2.95739,0.42684,
TD012,4,ESSA,CB684,   3,2000,TSHE,4,L,6.42267,0.13040,6.55307,0.93770,0.05412,0.99182,0.19634,62.02880,2.47956,0.13389,0.20630,2.08284,0.21125,0.06149,0.04364,
TD012,4,ESSA,CB684,   3,2000,UNKN,3,L,9.73121,1.28193,11.01314,2.69555,0.56149,3.25703,0.36412,103.95535,3.25703,0.13354,0.45924,3.58273,0.40061,0.51461,0.12702,
TD012,4,ESSA,CB684,   3,2000,UNKN,3,S,1.20311,0.28314,1.48625,0.33326,0.12401,0.45727,0.03075,41.11968,0.45727,0.01875,0.06447,0.50300,0.05625,0.07225,0.01784,
TD012,4,ESSA,CB684,   3,2000,UNKN,4,L,12.13033,0.50016,12.63051,1.66184,0.21907,1.88094,0.57290,177.46904,4.51423,0.20878,0.32165,3.19759,0.47398,0.09781,0.09405,
TD012,4,ESSA,CB684,   3,2000,UNKN,4,S,3.68096,0.15178,3.83273,0.50429,0.06648,0.57077,0.07071,37.71933,1.36985,0.06336,0.09760,0.97031,0.14384,0.02968,0.02854,
TD012,4,ESSA,CB684,   3,2000,UNKN,5,L,53.43690,0.53839,53.97531,7.90866,0.23583,8.14449,2.15352,576.83437,36.38141,2.17458,2.52479,24.43346,5.34278,0.45609,1.57188,
TD012,4,ESSA,CB739,   1,2000,CACH,1,L,1.62393,0.38092,2.00486,0.73077,0.16684,0.89761,0.17417,79.63431,0.80785,0.03590,0.13913,1.25666,0.06283,0.04937,0.02154,
TD012,4,ESSA,CB739,   1,2000,CACH,2,S,8.50975,1.76649,10.27623,2.90182,0.77372,3.67555,0.01813,208.55884,3.67555,0.14334,0.54398,4.41065,0.30139,0.22421,0.11026,
TD012,4,ESSA,CB739,   1,2000,CACH,3,L,0.60019,0.07907,0.67926,0.16625,0.03463,0.20088,0.05007,15.91584,0.20088,0.00824,0.02832,0.22097,0.02471,0.03174,0.00783,
TD012,4,ESSA,CB739,   1,2000,CACH,3,S,0.24987,0.03292,0.28279,0.06922,0.01442,0.08363,0.00142,16.97205,0.08363,0.00343,0.01179,0.09200,0.01029,0.01321,0.00326,
TD012,4,ESSA,CB739,   1,2000,CONU,2,S,0.21240,0.04409,0.25648,0.07243,0.01931,0.09174,0.00222,10.58802,0.09174,0.00358,0.01358,0.11009,0.00752,0.00560,0.00275,
TD012,4,ESSA,CB739,   1,2000,PILA,2,L,7.44184,1.35815,8.79999,2.61953,0.76057,3.38009,0.43685,169.61068,5.23915,0.17238,2.09566,4.49215,0.94305,0.09126,,
TD012,4,ESSA,CB739,   1,2000,PSME,1,L,48.85619,11.46010,60.31629,21.98528,5.01952,27.00480,1.21051,392.65638,24.30433,1.08020,4.18574,37.80674,1.89033,1.48526,0.64811,
TD012,4,ESSA,CB739,   1,2000,PSME,1,S,0.46052,0.10802,0.56854,0.20723,0.04731,0.25455,0.00119,40.06421,0.22909,0.01018,0.03945,0.35637,0.01782,0.01400,0.00611,
TD012,4,ESSA,CB739,   1,2000,PSME,2,L,0.16992,0.03527,0.20519,0.05794,0.01545,0.07339,0.03517,13.39290,0.07339,0.00286,0.01086,0.08807,0.00602,0.00448,0.00220,
TD012,4,ESSA,CB739,   1,2000,PSME,2,S,17.40861,3.61374,21.02235,5.93634,1.58282,7.51915,0.02369,214.81316,7.51915,0.29325,1.11283,9.02299,0.61657,0.45867,0.22557,
TD012,4,ESSA,CB739,   1,2000,PSME,3,L,1.39043,0.18316,1.57360,0.38515,0.08023,0.46537,0.16935,73.37464,0.46537,0.01908,0.06562,0.51192,0.05724,0.07353,0.01815,
TD012,4,ESSA,CB739,   1,2000,PSME,4,L,25.54042,1.05310,26.59351,3.49904,0.46126,3.96030,0.50116,139.08511,9.50471,0.43959,0.67721,6.73250,0.99799,0.20593,0.19802,
TD012,4,ESSA,CB739,   1,2000,PSME,4,S,87.15704,3.59373,90.75078,11.94052,1.57405,13.51457,0.16418,514.50763,32.43497,1.50012,2.31099,22.97477,3.40567,0.70277,0.67572,
TD012,4,ESSA,CB739,   1,2000,TSHE,1,L,53.58794,5.78927,59.37722,20.14907,1.92783,22.07690,2.03372,707.05107,17.66152,2.05316,16.77844,30.90766,3.22323,5.51923,0.39739,
TD012,4,ESSA,CB739,   1,2000,UNKN,2,L,0.72271,0.15003,0.87274,0.24644,0.06571,0.31216,0.14658,57.28749,0.31216,0.01217,0.04620,0.37458,0.02560,0.01905,0.00936,
TD012,4,ESSA,CB739,   1,2000,UNKN,2,S,0.28687,0.05955,0.34642,0.09782,0.02608,0.12391,0.00119,13.87960,0.12391,0.00483,0.01834,0.14869,0.01016,0.00756,0.00372,
TD012,4,ESSA,CB739,   1,2000,UNKN,3,L,1.21305,0.15980,1.37285,0.33602,0.06999,0.40601,0.15742,58.96858,0.40601,0.01665,0.05724,0.44661,0.04994,0.06414,0.01584,
TD012,4,ESSA,CB739,   1,2000,UNKN,4,L,37.23797,1.53543,38.77338,5.10160,0.67250,5.77412,1.20198,322.18536,13.85789,0.64092,0.98738,9.81600,1.45508,0.30025,0.28870,
TD012,4,ESSA,CB739,   1,2000,UNKN,4,S,0.33955,0.01400,0.35355,0.04652,0.00613,0.05265,0.00253,8.83886,0.12636,0.00584,0.00900,0.08951,0.01327,0.00274,0.00263,
TD012,4,ESSA,CB739,   1,2000,UNKN,5,B,5.02636,0.00000,5.02636,0.74390,0.00000,0.74390,0.10053,19.91664,3.32301,0.19862,0.23061,2.23171,0.48800,0.04166,0.14357,
TD012,4,ESSA,CB739,   1,2000,UNKN,5,L,129.26582,1.30241,130.56822,19.13135,0.57046,19.70180,3.83577,1006.69749,88.00792,5.26038,6.10753,59.10540,12.92438,1.10330,3.80243,
TD012,4,ESSA,CB739,   2,2000,CACH,3,L,0.51551,0.06791,0.58341,0.14279,0.02974,0.17254,0.04643,14.58536,0.17254,0.00707,0.02433,0.18979,0.02122,0.02726,0.00673,
TD012,4,ESSA,CB739,   2,2000,PSME,2,L,2.15332,0.44699,2.60031,0.73428,0.19578,0.93007,0.20105,64.80629,0.93007,0.03627,0.13765,1.11608,0.07627,0.05674,0.02790,
TD012,4,ESSA,CB739,   2,2000,PSME,3,L,16.97364,2.23600,19.20964,4.70170,0.97937,5.68107,0.40162,107.06022,5.68107,0.23292,0.80103,6.24917,0.69877,0.89761,0.22156,
TD012,4,ESSA,CB739,   2,2000,PSME,3,S,195.93830,25.81170,221.75000,54.27491,11.30552,65.58043,0.12534,993.24728,65.58043,2.68880,9.24684,72.13848,8.06639,10.36171,2.55764,
TD012,4,ESSA,CB739,   2,2000,PSME,4,S,383.93063,15.83055,399.76118,52.59850,6.93378,59.53227,0.30300,1705.67586,142.87746,6.60809,10.18002,101.20486,15.00213,3.09567,2.97661,
TD012,4,ESSA,CB739,   2,2000,TSHE,1,L,1.22273,0.13210,1.35483,0.45975,0.04399,0.50373,0.12794,59.11641,0.40299,0.04685,0.38284,0.70523,0.07355,0.12593,0.00907,
TD012,4,ESSA,CB739,   2,2000,TSHE,2,L,6.85669,0.66140,7.51809,2.02272,0.27448,2.29721,0.36297,125.53808,2.52693,0.13554,0.46633,2.98637,0.19756,0.26418,0.05054,
TD012,4,ESSA,CB739,   2,2000,TSHE,2,S,0.30062,0.02900,0.32962,0.08868,0.01203,0.10072,0.00104,25.32321,0.11079,0.00594,0.02045,0.13093,0.00866,0.01158,0.00222,
TD012,4,ESSA,CB739,   2,2000,TSHE,3,L,0.54533,0.03425,0.57958,0.13197,0.01422,0.14618,0.05935,18.36424,0.17542,0.01286,0.05190,0.24851,0.02938,0.04254,0.00614,
TD012,4,ESSA,CB739,   2,2000,UNKN,4,L,36.96925,1.52434,38.49361,5.06479,0.66766,5.73245,1.36079,443.71817,13.75789,0.63630,0.98025,9.74516,1.44457,0.29809,0.28662,
TD012,4,ESSA,CB739,   2,2000,UNKN,4,S,3.97948,0.16409,4.14357,0.54519,0.07187,0.61706,0.01657,41.43569,1.48094,0.06849,0.10552,1.04900,0.15550,0.03209,0.03085,
TD012,4,ESSA,CB739,   2,2000,UNKN,5,L,118.40522,1.19300,119.59820,17.52398,0.52254,18.04650,3.33033,930.62317,80.61373,4.81841,5.59443,54.13951,11.83851,1.01061,3.48298,
TD012,4,ESSA,CB739,   3,2000,PILA,2,L,9.39442,1.71450,11.10892,3.30684,0.96012,4.26696,0.64942,241.48611,6.61379,0.21762,2.64552,5.67079,1.19048,0.11521,,
TD012,4,ESSA,CB739,   3,2000,PILA,2,S,12.71111,2.31981,15.03092,4.47431,1.29909,5.77340,0.01425,215.09039,8.94878,0.29444,3.57951,7.67285,1.61078,0.15588,,
TD012,4,ESSA,CB739,   3,2000,PSME,1,L,45.66656,10.71191,56.37847,20.54996,4.69181,25.24177,2.19752,701.44589,22.71760,1.00967,3.91247,35.33848,1.76693,1.38830,0.60580,
TD012,4,ESSA,CB739,   3,2000,PSME,1,S,8.89649,2.08683,10.98332,4.00342,0.91403,4.91745,0.00843,166.25902,4.42571,0.19670,0.76221,6.88444,0.34422,0.27046,0.11802,
TD012,4,ESSA,CB739,   3,2000,PSME,2,L,159.95053,33.20311,193.15364,54.54313,14.54296,69.08609,2.91847,892.59731,69.08609,2.69436,10.22475,82.90332,5.66506,4.21425,2.07259,
TD012,4,ESSA,CB739,   3,2000,PSME,2,S,2.59394,0.53846,3.13240,0.88453,0.23585,1.12038,0.00706,111.93197,1.12038,0.04370,0.16581,1.34446,0.09187,0.06834,0.03362,
TD012,4,ESSA,CB739,   3,2000,PSME,3,L,16.87146,2.22254,19.09400,4.67338,0.97348,5.64686,0.57170,175.12343,5.64686,0.23153,0.79621,6.21155,0.69456,0.89221,0.22023,
TD012,4,ESSA,CB739,   3,2000,PSME,3,S,38.97937,5.13491,44.11427,10.79729,2.24909,13.04638,0.21635,267.33581,13.04638,0.53490,1.83954,14.35101,1.60470,2.06133,0.50880,
TD012,4,ESSA,CB739,   3,2000,PSME,4,S,20.42815,0.84231,21.27047,2.79866,0.36893,3.16759,0.05970,150.01303,7.60222,0.35161,0.54165,5.38490,0.79823,0.16472,0.15838,
TD012,4,ESSA,CB739,   3,2000,TSME,2,L,0.46595,0.04495,0.51089,0.13745,0.01865,0.15611,0.04866,15.61460,0.17172,0.00921,0.03169,0.20294,0.01343,0.01795,0.00343,
TD012,4,ESSA,CB739,   3,2000,UNKN,3,L,13.72542,1.80811,15.53352,3.80194,0.79196,4.59389,0.32930,105.88542,4.59389,0.18834,0.64774,5.05327,0.56505,0.72584,0.17917,
TD012,4,ESSA,CB739,   3,2000,UNKN,4,L,70.43635,2.90428,73.34063,9.64978,1.27208,10.92186,2.06498,641.79285,26.21246,1.21232,1.86763,18.56715,2.75231,0.56794,0.54610,
TD012,4,ESSA,CB739,   3,2000,UNKN,5,L,89.31893,0.89994,90.21886,13.21920,0.39417,13.61339,2.32029,661.59288,60.81094,3.63476,4.22015,40.84013,8.93037,0.76234,2.62738,
TD012,4,ESSA,CL207,   1,2000,PSME,1,S,364.89602,85.59289,450.48891,164.20321,37.48969,201.69290,0.14501,1777.52821,181.52361,8.06772,31.26240,282.37005,14.11850,11.09311,4.84063,
TD012,4,ESSA,CL207,   1,2000,PSME,2,S,127.82379,26.53412,154.35791,43.58791,11.62194,55.20986,0.16681,574.97539,55.20986,2.15319,8.17106,66.25183,4.52721,3.36780,1.65630,
TD012,4,ESSA,CL207,   1,2000,PSME,3,L,42.13526,5.55064,47.68589,11.67147,2.43118,14.10264,0.92540,282.35661,14.10264,0.57821,1.98847,15.51291,1.73463,2.22822,0.55000,
TD012,4,ESSA,CL207,   1,2000,PSME,4,L,101.80096,4.19754,105.99850,13.94673,1.83852,15.78526,2.09181,602.09165,37.88461,1.75217,2.69928,26.83494,3.97789,0.82083,0.78927,
TD012,4,ESSA,CL207,   1,2000,PSME,5,L,16.29081,0.16414,16.45495,2.41104,0.07189,2.48293,0.59608,161.86898,11.09126,0.66294,0.76971,7.44880,1.62880,0.13904,0.47921,
TD012,4,ESSA,CL207,   1,2000,UNKN,3,L,3.61269,0.47591,4.08860,1.00072,0.20845,1.20917,0.20212,49.01263,1.20917,0.04957,0.17049,1.33008,0.14873,0.19105,0.04715,
TD012,4,ESSA,CL207,   1,2000,UNKN,4,L,19.78281,0.81570,20.59852,2.71024,0.35728,3.06753,0.75494,212.80403,7.36206,0.34049,0.52455,5.21479,0.77302,0.15952,0.15337,
TD012,4,ESSA,CL207,   1,2000,UNKN,4,S,8.60394,0.35477,8.95871,1.17874,0.15538,1.33413,0.06908,81.15071,3.20191,0.14809,0.22813,2.26801,0.33620,0.06937,0.06671,
TD012,4,ESSA,CL207,   1,2000,UNKN,5,B,66.12231,0.00000,66.12231,9.78611,0.00000,9.78611,0.24150,220.34145,43.71451,2.61289,3.03369,29.35831,6.41968,0.54802,1.88872,
TD012,4,ESSA,CL207,   1,2000,UNKN,5,L,39.51279,0.39811,39.91091,5.84790,0.17437,6.02226,1.29405,306.83951,26.90146,1.60795,1.86690,18.06678,3.95061,0.33723,1.16230,
TD012,4,ESSA,CL207,   2,2000,ABAM,2,L,4.37746,0.90869,5.28615,1.49271,0.39801,1.89072,0.25487,82.50499,1.89072,0.07374,0.27983,2.26886,0.15504,0.11533,0.05672,
TD012,4,ESSA,CL207,   2,2000,ABAM,2,S,6.52260,1.35399,7.87659,2.22421,0.59305,2.81725,0.00806,121.44333,2.81725,0.10987,0.41695,3.38070,0.23101,0.17185,0.08452,
TD012,4,ESSA,CL207,   2,2000,PSME,1,S,42.70794,10.01791,52.72585,19.21857,4.38785,23.60642,0.32062,165.43338,21.24578,0.94426,3.65899,33.04899,1.65245,1.29835,0.56656,
TD012,4,ESSA,CL207,   2,2000,PSME,2,S,11.06633,2.29719,13.36352,3.77362,1.00617,4.77979,0.07424,60.74327,4.77979,0.18641,0.70741,5.73575,0.39194,0.29157,0.14339,
TD012,4,ESSA,CL207,   2,2000,PSME,3,S,149.22864,19.65846,168.88710,41.33633,8.61040,49.94674,0.09587,824.69683,49.94674,2.04782,7.04249,54.94141,6.14345,7.89158,1.94792,
TD012,4,ESSA,CL207,   2,2000,PSME,4,L,7.70479,0.31769,8.02248,1.05556,0.13915,1.19470,0.28063,78.74073,2.86729,0.13261,0.20429,2.03100,0.30107,0.06212,0.05974,
TD012,4,ESSA,CL207,   2,2000,TSHE,1,L,15.48731,1.67315,17.16046,5.82322,0.55715,6.38039,0.70920,248.54506,5.10431,0.59338,4.84909,8.93254,0.93154,1.59510,0.11484,
TD012,4,ESSA,CL207,   2,2000,TSHE,2,L,0.41025,0.03957,0.44982,0.12102,0.01642,0.13745,0.05241,20.57171,0.15119,0.00811,0.02790,0.17868,0.01182,0.01581,0.00302,
TD012,4,ESSA,CL207,   2,2000,UNKN,3,L,38.29406,5.04462,43.33869,10.60746,2.20954,12.81700,0.99215,317.08700,12.81700,0.52550,1.80720,14.09870,1.57649,2.02509,0.49986,
TD012,4,ESSA,CL207,   2,2000,UNKN,4,L,105.46614,4.34867,109.81479,14.44886,1.90472,16.35357,3.27318,1002.65319,39.24857,1.81525,2.79647,27.80108,4.12110,0.85038,0.81768,
TD012,4,ESSA,CL207,   2,2000,UNKN,5,B,1.56508,0.00000,1.56508,0.23163,0.00000,0.23163,0.03130,10.95607,1.03470,0.06185,0.07181,0.69489,0.15195,0.01297,0.04470,
TD012,4,ESSA,CL207,   2,2000,UNKN,5,L,42.16927,0.42488,42.59414,6.24106,0.18610,6.42715,1.39623,371.45636,28.71006,1.71605,1.99243,19.28145,4.21621,0.35991,1.24043,
