Year,Site,Zone,Plot,Quadrat_Area,Flag_Quadrat_Area,Plot_Disturbance,Percent_Calculated_Biomass,Flag_Percent_Calculated_Biomass,Num_Plant_Biomass_m2,Flag_Num_Plant_Biomass_m2,Min_Plant_Biomass_m2,Flag_Min_Plant_Biomass_m2,Max_Plant_Biomass_m2,Flag_Max_Plant_Biomass_m2,Total_Plant_Biomass_m2,Flag_Total_Plant_Biomass_m2,Mean_Plant_Biomass_m2,Flag_Mean_Plant_Biomass_m2,StdDev_Plant_Biomass_m2,Flag_StdDev_Plant_Biomass_m2,SE_Plant_Biomass_m2,Flag_SE_Plant_Biomass_m2
2008,1,1,13,0.25,,0,100,,10,,8.13,,52.43,,214.79,,21.479,,12.951,,4.0953,
2008,1,1,17,0.25,,1,100,,1,,29.94,,29.94,,29.94,,29.945,,,,,
2008,1,1,18,0.25,,1,100,,10,,6.01,,58.91,,351.84,,35.184,,19.291,,6.1004,
2008,1,1,35,0.25,,0,100,,28,,2.66,,92.17,,933.33,,33.333,,25.957,,4.9053,
2008,1,1,36,0.25,,0,100,,15,,2.66,,43.35,,263.65,,17.577,,12.52,,3.2326,
2008,1,2,1,0.0625,,0,100,,6,,13.33,,24.21,,114.78,,19.13,,4.316,,1.762,
2008,1,2,2,0.0625,,0,100,,31,,2.2,,20.82,,411.62,,13.278,,4.223,,0.7584,
2008,1,2,3,0.0625,,0,100,,23,,17.66,,31.61,,568.23,,24.706,,3.701,,0.7718,
2008,1,2,4,0.0625,,0,100,,32,,5.32,,17.66,,415.94,,12.998,,3.198,,0.5653,
2008,1,2,5,0.0625,,0,100,,28,,10.73,,25.98,,502.22,,17.936,,5.287,,0.9992,
2008,1,2,6,0.0625,,0,100,,37,,5.32,,19.21,,549.17,,14.842,,3.577,,0.5881,
2008,1,2,7,0.0625,,0,100,,50,,8.38,,24.21,,843.2,,16.864,,3.994,,0.5648,
2008,1,2,8,0.0625,,0,100,,22,,9.52,,22.49,,345.66,,15.712,,3.42,,0.7292,
2008,2,1,5,0.25,,0,100,,21,,2.94,,55.1,,683.58,,32.552,,17.949,,3.9169,
2008,2,1,6,0.25,,0,100,,21,,2.94,,99.91,,760.59,,36.219,,27.733,,6.0519,
2008,2,1,7,0.25,,0,100,,23,,4.13,,143.14,,1957.49,,85.108,,42.934,,8.9525,
2008,2,1,11,0.25,,1,100,,18,,4.13,,117.56,,880.06,,48.892,,36.913,,8.7004,
2008,2,1,14,0.25,,0,100,,23,,1.94,,117.56,,1020.12,,44.353,,45.33,,9.4519,
2008,2,1,23,0.25,,0,100,,20,,4.13,,163.86,,1023.3,,51.165,,53.273,,11.9122,
2008,2,1,32,0.25,,0,100,,14,,5.51,,143.14,,841.52,,60.109,,50.347,,13.4558,
2008,2,1,38,0.25,,0,100,,20,,2.94,,105.65,,822.14,,41.107,,27.249,,6.0931,
2008,2,2,1,0.0625,,0,100,,13,,2.06,,54.7,,237.59,,18.276,,15.893,,4.4079,
2008,2,2,2,0.0625,,0,100,,18,,2.06,,34.7,,220.31,,12.239,,10.532,,2.4823,
2008,2,2,3,0.0625,,0,100,,18,,2.06,,20.96,,122.32,,6.796,,5.388,,1.2701,
2008,2,2,4,0.0625,,0,100,,20,,0.79,,78.77,,184.29,,9.215,,17.2,,3.846,
2008,2,2,5,0.0625,,0,100,,20,,0.79,,68.54,,390.85,,19.542,,21.421,,4.79,
2008,2,2,6,0.0625,,0,100,,10,,1.21,,68.53,,263.04,,26.304,,25.348,,8.0156,
2008,2,2,7,0.0625,,0,100,,13,,0.79,,92.74,,374.07,,28.775,,28.862,,8.0049,
2008,2,2,8,0.0625,,0,100,,14,,0.79,,68.53,,341.06,,24.362,,28.268,,7.555,
2008,3,1,1,0.25,,1,100,,3,,33.07,,41.35,,112.93,,37.642,,4.204,,2.4271,
2008,3,1,2,0.25,,1,100,,10,,4.07,,33.07,,244.92,,24.492,,8.319,,2.6308,
2008,3,1,3,0.25,,1,100,,11,,1.28,,41.35,,318.42,,28.948,,10.78,,3.2502,
2008,3,1,4,0.25,,0,100,,10,,14.83,,30.48,,233.75,,23.375,,4.228,,1.337,
2008,3,1,5,0.25,,0,100,,8,,14.83,,44.27,,231.53,,28.941,,9.814,,3.4698,
2008,3,1,6,0.25,,0,100,,16,,6.59,,35.75,,353.19,,22.075,,8.363,,2.0907,
2008,3,1,7,0.25,,0,100,,14,,9.57,,63.43,,514.54,,36.753,,16.848,,4.5028,
2008,3,1,18,0.25,,0,100,,12,,23.23,,60.04,,444.85,,37.07,,11.828,,3.4145,
2008,3,2,1,0.0625,,0,100,,23,,5.41,,42.91,,430.01,,18.696,,11.316,,2.3596,
2008,3,2,2,0.0625,,0,100,,21,,2.99,,42.91,,368.49,,17.547,,12.222,,2.6671,
2008,3,2,3,0.0625,,1,100,,29,,2.99,,35.81,,447.44,,15.429,,7.584,,1.4083,
2008,3,2,4,0.0625,,0,100,,26,,2.99,,22.6,,295.74,,11.375,,6.383,,1.2518,
2008,3,2,5,0.0625,,0,100,,1,,8.58,,8.58,,8.58,,8.576,,,,,
2008,3,2,6,0.0625,,0,100,,17,,2.99,,28.82,,187.4,,11.024,,7.506,,1.8205,
2008,3,2,7,0.0625,,0,100,,9,,5.41,,82.62,,252.42,,28.046,,27.867,,9.2889,
2008,3,2,8,0.0625,,0,100,,13,,2.99,,30.41,,151.71,,11.67,,8.687,,2.4092,
2008,4,1,1,0.25,,0,100,,20,,3.2,,106.04,,613.27,,30.664,,34.164,,7.6394,
2008,4,1,3,0.25,,0,100,,8,,3.2,,64.92,,297.69,,37.211,,19.496,,6.8928,
2008,4,1,4,0.25,,0,100,,18,,3.2,,64.92,,420.77,,23.376,,21.783,,5.1343,
2008,4,1,8,0.25,,0,100,,13,,6.83,,49.68,,313.31,,24.101,,13.887,,3.8516,
2008,4,1,12,0.25,,0,100,,11,,5.48,,53.31,,255.99,,23.272,,18.678,,5.6315,
2008,4,1,15,0.25,,1,100,,11,,2.28,,60.93,,292.04,,26.549,,21.645,,6.5262,
2008,4,1,17,0.25,,0,100,,17,,2.28,,69.03,,537.37,,31.61,,21.279,,5.1608,
2008,4,1,26,0.25,,1,100,,9,,6.83,,49.68,,226.62,,25.18,,18.613,,6.2043,
2008,4,2,1,0.0625,,0,100,,8,,3.23,,13.75,,47.42,,5.928,,3.728,,1.3182,
2008,4,2,2,0.0625,,0,100,,13,,3.23,,44.99,,161.24,,12.403,,12.563,,3.4844,
2008,4,2,3,0.0625,,1,0,,0,,,,,,,,,,,,,
2008,4,2,4,0.0625,,0,100,,12,,3.23,,75.85,,210.37,,17.531,,20.931,,6.0421,
2008,4,2,5,0.0625,,0,100,,30,,1.61,,29.79,,287.78,,9.593,,6.817,,1.2447,
2008,4,2,6,0.0625,,0,100,,27,,3.23,,25.31,,210.49,,7.796,,4.662,,0.8972,
2008,4,2,7,0.0625,,0,100,,26,,3.23,,34.57,,197.53,,7.597,,6.564,,1.2872,
2008,4,2,8,0.0625,,0,100,,29,,3.23,,21.14,,226.02,,7.794,,4.354,,0.8085,
2008,5,1,1,0.25,,0,100,,28,,1.97,,99.53,,868.06,,31.002,,21.433,,4.0505,
2008,5,1,2,0.25,,0,100,,16,,2.81,,156.9,,1384.46,,86.529,,61.811,,15.4528,
2008,5,1,3,0.25,,1,100,,24,,2.81,,156.9,,1345.32,,56.055,,55.755,,11.3808,
2008,5,1,4,0.25,,0,100,,17,,6.17,,143.06,,837.98,,49.293,,38.287,,9.2859,
2008,5,1,5,0.25,,1,100,,15,,2.81,,149.9,,1058.81,,70.587,,55.375,,14.2977,
2008,5,1,7,0.25,,0,100,,18,,2.81,,149.9,,1025.56,,56.976,,55.044,,12.9741,
2008,5,1,8,0.25,,0,100,,15,,31.87,,111.19,,839.36,,55.957,,18.939,,4.8901,
2008,5,1,16,0.25,,0,100,,14,,9.1,,117.25,,822.1,,58.722,,41.344,,11.0496,
2008,5,2,1,0.0625,,0,100,,19,,0.81,,67.57,,451.46,,23.761,,19.528,,4.48,
2008,5,2,2,0.0625,,0,100,,20,,0.81,,45.24,,329.87,,16.493,,17.039,,3.81,
2008,5,2,3,0.0625,,0,100,,13,,1.18,,49.34,,286.31,,22.024,,17.714,,4.913,
2008,5,2,4,0.0625,,0,100,,23,,0.39,,32.9,,208.09,,9.047,,9.377,,1.9553,
2008,5,2,5,0.0625,,0,100,,18,,1.4,,29.59,,194.18,,10.788,,8.096,,1.9083,
2008,5,2,6,0.0625,,0,100,,13,,1.88,,38.82,,214.46,,16.497,,15.95,,4.4237,
2008,5,2,7,0.0625,,0,100,,8,,1.88,,32.9,,143.69,,17.961,,13.756,,4.8634,
2008,5,2,8,0.0625,,0,100,,15,,1.88,,67.57,,227.52,,15.168,,17.844,,4.6073,
2008,6,1,1,0.25,,0,100,,16,,12.15,,103.84,,706.42,,44.151,,20.874,,5.2185,
2008,6,1,6,0.25,,0,100,,18,,8.82,,93.91,,830.85,,46.158,,26.98,,6.3592,
2008,6,1,7,0.25,,0,100,,11,,29.86,,47.38,,390.73,,35.521,,6.295,,1.898,
2008,6,1,8,0.25,,0,100,,21,,1.06,,41.15,,632.04,,30.097,,10.629,,2.3195,
2008,6,1,15,0.25,,0,100,,21,,3.59,,114.21,,893.7,,42.557,,36.499,,7.9646,
2008,6,1,22,0.25,,1,100,,21,,3.59,,125,,1243.83,,59.23,,47.547,,10.3755,
2008,6,1,23,0.25,,1,100,,18,,1.76,,103.84,,749.68,,41.649,,40.869,,9.6329,
2008,6,1,34,0.25,,0,100,,24,,1.76,,66.73,,654.84,,27.285,,20.705,,4.2264,
2008,6,2,1,0.0625,,0,100,,10,,3.26,,42.31,,190.67,,19.067,,12.916,,4.0845,
2008,6,2,2,0.0625,,0,100,,11,,3.26,,28.48,,105.56,,9.596,,8.457,,2.5499,
2008,6,2,3,0.0625,,0,100,,13,,5.75,,50.24,,241.49,,18.576,,13.934,,3.8647,
2008,6,2,4,0.0625,,0,100,,12,,8.93,,42.31,,266.7,,22.225,,10.359,,2.9905,
2008,6,2,5,0.0625,,0,100,,7,,3.26,,8.93,,39.83,,5.69,,3.031,,1.1456,
2008,6,2,6,0.0625,,0,100,,7,,5.75,,68.09,,221.34,,31.62,,24.92,,9.419,
2008,6,2,7,0.0625,,0,100,,6,,3.26,,12.8,,48.6,,8.099,,3.258,,1.3301,
2008,6,2,8,0.0625,,1,0,,0,,,,,,,,,,,,,
2008,7,1,1,0.5,,0,100,,13,,16.62,,105.97,,905.96,,69.689,,27.541,,7.6386,
2008,7,1,2,0.5,,0,100,,14,,75.76,,280.28,,2380.31,,170.022,,57.57,,15.3861,
2008,7,1,3,0.5,,0,100,,10,,123.92,,354.47,,2322.59,,232.259,,79.27,,25.0673,
2008,7,1,4,0.5,,0,100,,12,,105.97,,354.47,,2065.96,,172.163,,70.867,,20.4574,
2008,7,1,5,0.5,,0,100,,11,,123.92,,315.82,,2122.6,,192.963,,53.475,,16.1233,
2008,7,1,6,0.5,,0,100,,12,,75.76,,143.95,,1170.91,,97.576,,19.318,,5.5767,
2008,7,1,7,0.5,,0,100,,13,,12.54,,75.76,,679.48,,52.267,,18.429,,5.1112,
2008,7,1,8,0.5,,0,100,,13,,52.28,,143.95,,1023.41,,78.724,,28.712,,7.9632,
2008,7,2,1,0.5,,0,100,,21,,1.34,,103.36,,1066.36,,50.779,,36.128,,7.8838,
2008,7,2,2,0.5,,0,100,,9,,4.49,,103.36,,652.91,,72.546,,29.171,,9.7237,
2008,7,2,3,0.5,,0,100,,12,,5.5,,113.44,,543.5,,45.292,,30.272,,8.7388,
2008,7,2,4,0.5,,0,100,,13,,0.36,,77.12,,572.66,,44.051,,21.029,,5.8324,
2008,7,2,5,0.5,,0,100,,12,,27.34,,148.1,,967.18,,80.598,,37.681,,10.8777,
2008,7,2,6,0.5,,0,100,,14,,5.5,,93.97,,648.72,,46.337,,26.14,,6.9862,
2008,7,2,7,0.5,,0,100,,12,,6.67,,148.1,,834.07,,69.506,,44.414,,12.8213,
2008,7,2,8,0.5,,0,100,,13,,31.12,,175.23,,1341.47,,103.19,,40.914,,11.3476,
2008,8,1,3,0.25,,0,40,,2,,95.2,,121.51,,216.72,,108.358,,18.602,,13.1534,
2008,8,1,12,0.25,,0,100,,16,,10.37,,182.18,,817.3,,51.082,,50.327,,12.5818,
2008,8,1,14,0.25,,0,100,,20,,2.49,,280.69,,702.83,,35.141,,58.859,,13.1613,
2008,8,1,21,0.25,,0,100,,15,,2.7,,280.69,,1561.42,,104.095,,108.836,,28.1013,
2008,8,1,25,0.25,,0,100,,17,,21.78,,373.4,,1915.29,,112.664,,111.623,,27.0725,
2008,8,1,26,0.25,,1,100,,12,,7.77,,182.18,,330.54,,27.545,,49.051,,14.1599,
2008,8,1,27,0.25,,0,100,,25,,12.17,,52.9,,670.53,,26.821,,11.626,,2.3252,
2008,8,1,28,0.25,,0,100,,22,,19.3,,161.69,,1328.82,,60.401,,37.147,,7.9197,
2008,8,2,1,0.0625,,0,100,,20,,6.08,,61.11,,809.34,,40.467,,18.339,,4.1007,
2008,8,2,2,0.0625,,0,100,,3,,9.7,,22.38,,43.78,,14.594,,6.819,,3.9369,
2008,8,2,4,0.0625,,1,100,,11,,2.47,,35.91,,255.9,,23.264,,9.261,,2.7923,
2008,8,2,5,0.0625,,0,100,,16,,17.28,,49.1,,596.95,,37.309,,8.459,,2.1147,
2008,8,2,6,0.0625,,0,100,,18,,9.7,,46.81,,543.2,,30.178,,10.789,,2.5431,
2008,8,2,7,0.0625,,0,100,,16,,6.1,,38.01,,409.9,,25.619,,11.626,,2.9064,
2008,8,2,13,0.0625,,0,100,,16,,2.47,,29.85,,233.34,,14.584,,9.583,,2.3957,
2008,8,2,18,0.0625,,0,100,,17,,26.03,,38.01,,534.01,,31.412,,3.278,,0.795,
2008,9,1,1,0.25,,1,100,,20,,4,,135.97,,1202.2,,60.11,,50.802,,11.3596,
2008,9,1,2,0.25,,1,100,,29,,2.09,,145.37,,1724.79,,59.475,,47.653,,8.8489,
2008,9,1,13,0.25,,1,100,,27,,2.09,,96.69,,620.33,,22.975,,30.307,,5.8326,
2008,9,1,14,0.25,,0,100,,44,,2.09,,145.37,,2096.97,,47.658,,47.851,,7.2139,
2008,9,1,15,0.25,,0,100,,16,,2.09,,96.69,,523.59,,32.724,,29.611,,7.4028,
2008,9,1,16,0.25,,1,100,,24,,2.09,,145.37,,597.59,,24.9,,40.13,,8.1914,
2008,9,1,17,0.25,,0,100,,21,,1.32,,73.4,,538.16,,25.627,,18.958,,4.1369,
2008,9,1,18,0.25,,0,100,,42,,2.09,,84.74,,1341.88,,31.95,,22.236,,3.431,
2008,9,2,1,0.0625,,0,100,,12,,3.9,,31.91,,165.34,,13.778,,9.577,,2.7647,
2008,9,2,2,0.0625,,0,100,,10,,5.56,,79.71,,331.11,,33.111,,24.065,,7.6102,
2008,9,2,3,0.0625,,0,100,,15,,5.56,,50.44,,260.08,,17.338,,15.399,,3.9759,
2008,9,2,4,0.0625,,0,100,,9,,8.78,,64.45,,293.7,,32.634,,22.355,,7.4517,
2008,9,2,5,0.0625,,0,100,,5,,16.74,,57.29,,225.66,,45.132,,16.815,,7.52,
2008,9,2,6,0.0625,,0,100,,12,,5.56,,50.44,,347.25,,28.938,,15.62,,4.509,
2008,9,2,7,0.0625,,0,100,,5,,21.39,,37.74,,149.41,,29.883,,6.198,,2.772,
2008,9,2,8,0.0625,,0,100,,13,,8.78,,64.45,,507.15,,39.011,,15.493,,4.2969,
2008,10,1,1,0.25,,0,100,,7,,1.69,,31.67,,103.48,,14.782,,11.88,,4.4902,
2008,10,1,2,0.25,,0,100,,13,,1.69,,73.85,,476.58,,36.66,,25.927,,7.1909,
2008,10,1,3,0.25,,0,100,,11,,5.56,,66.94,,377.22,,34.293,,24.199,,7.2963,
2008,10,1,4,0.25,,0,100,,14,,8.17,,42.21,,339.87,,24.276,,10.178,,2.7202,
2008,10,1,5,0.25,,0,100,,7,,24.62,,57.11,,259.95,,37.136,,12.853,,4.8581,
2008,10,1,6,0.25,,0,100,,14,,1.69,,39.46,,194.24,,13.875,,14.778,,3.9496,
2008,10,1,7,0.25,,0,100,,9,,2.48,,31.67,,162.46,,18.051,,9.81,,3.27,
2008,10,1,8,0.25,,0,100,,14,,9.62,,53.98,,397.64,,28.403,,12.159,,3.2497,
2008,10,2,1,0.0625,,0,100,,10,,6.43,,49.78,,328.43,,32.843,,16.741,,5.294,
2008,10,2,2,0.0625,,0,100,,12,,4.13,,57.1,,325.44,,27.12,,15.597,,4.5024,
2008,10,2,3,0.0625,,0,100,,25,,2.33,,57.1,,489.92,,19.597,,14.152,,2.8303,
2008,10,2,4,0.0625,,0,100,,20,,2.33,,73.23,,551.3,,27.565,,18.507,,4.1383,
2008,10,2,5,0.0625,,0,100,,19,,2.33,,73.23,,365.32,,19.227,,19.955,,4.578,
2008,10,2,6,0.0625,,0,100,,10,,4.13,,25.5,,136.35,,13.635,,6.417,,2.0292,
2008,10,2,7,0.0625,,0,100,,10,,9.24,,133.56,,437.59,,43.759,,34.783,,10.9993,
2008,10,2,8,0.0625,,0,100,,4,,20.68,,42.96,,149.56,,37.39,,11.139,,5.5697,
2008,10,3,1,0.0625,,0,100,,23,,29.85,,82.04,,835.57,,36.329,,12.204,,2.5447,
2008,10,3,2,0.0625,,0,100,,14,,25.85,,45.18,,543.82,,38.844,,6.318,,1.6886,
2008,10,3,3,0.0625,,0,100,,24,,14.96,,145.35,,889.89,,37.079,,24.135,,4.9265,
2008,10,3,4,0.0625,,0,100,,22,,11.77,,34.03,,560.28,,25.467,,7.271,,1.5501,
2008,10,3,5,0.0625,,0,100,,31,,11.77,,36.18,,886.88,,28.609,,5.765,,1.0355,
2008,10,3,6,0.0625,,0,100,,21,,11.77,,36.18,,473.81,,22.562,,6.38,,1.3923,
2008,10,3,7,0.0625,,0,100,,38,,11.77,,36.18,,1050.42,,27.643,,5.518,,0.8951,
2008,10,3,8,0.0625,,0,100,,22,,23.91,,45.18,,777.44,,35.338,,5.672,,1.2093,
2009,1,1,1,0.25,,0,100,,51,,0.28,,55.63,,652.53,,12.795,,16.251,,2.2756,
2009,1,1,4,0.25,,0,100,,16,,0.58,,96.27,,530.85,,33.178,,38.466,,9.6165,
2009,1,1,12,0.25,,0,100,,41,,0.28,,84.21,,876.56,,21.379,,21.237,,3.3167,
2009,1,1,13,0.25,,0,100,,52,,0.28,,84.21,,864.53,,16.625,,21.302,,2.9541,
2009,1,1,17,0.25,,1,0,,0,,,,,,,,,,,,,
2009,1,1,18,0.25,,0,100,,6,,0.58,,14.63,,62.91,,10.485,,5.347,,2.1828,
2009,1,1,35,0.25,,0,100,,39,,0.28,,104.71,,1004.42,,25.754,,28.775,,4.6077,
2009,1,1,36,0.25,,0,100,,39,,0.28,,76.57,,542.15,,13.901,,18.117,,2.9011,
2009,1,2,1,0.0625,,0,100,,9,,1.6,,27.81,,165.27,,18.364,,7.973,,2.6575,
2009,1,2,2,0.0625,,0,100,,45,,1.09,,22.49,,647.39,,14.386,,6.421,,0.9572,
2009,1,2,3,0.0625,,0,100,,22,,0.33,,22.49,,253.45,,11.521,,7.469,,1.5924,
2009,1,2,4,0.0625,,0,100,,50,,1.09,,44.24,,729.33,,14.587,,8.06,,1.1399,
2009,1,2,5,0.0625,,0,100,,39,,0.66,,29.68,,586.82,,15.047,,7.974,,1.2768,
2009,1,2,6,0.0625,,0,100,,55,,0.66,,25.98,,832.76,,15.141,,6.933,,0.9348,
2009,1,2,7,0.0625,,0,100,,64,,1.09,,42.01,,882.96,,13.796,,8.102,,1.0127,
2009,1,2,8,0.0625,,0,100,,47,,0.33,,25.98,,687.55,,14.629,,7.397,,1.079,
2009,2,1,5,0.25,,0,100,,25,,0.53,,73.5,,583.21,,23.328,,22.043,,4.4086,
2009,2,1,6,0.25,,0,100,,39,,0.53,,136.53,,1759.09,,45.105,,49.076,,7.8584,
2009,2,1,7,0.25,,0,100,,31,,0.53,,149.9,,1280.44,,41.305,,47.051,,8.4507,
2009,2,1,11,0.25,,0,100,,36,,0.53,,178.39,,1840.55,,51.126,,57.138,,9.523,
2009,2,1,14,0.25,,1,100,,30,,0.53,,117.56,,1141.14,,38.038,,41.637,,7.6018,
2009,2,1,23,0.25,,0,100,,33,,0.53,,143.14,,767.06,,23.244,,37.389,,6.5085,
2009,2,1,32,0.25,,0,100,,35,,0.53,,178.39,,2001.85,,57.196,,60.037,,10.1481,
2009,2,1,38,0.25,,0,100,,27,,0.53,,73.5,,1054.2,,39.044,,27.388,,5.2709,
2009,2,2,1,0.0625,,0,100,,24,,0.15,,44.52,,246.06,,10.252,,12.422,,2.5356,
2009,2,2,2,0.0625,,0,100,,27,,0.15,,205.58,,712.99,,26.407,,51.077,,9.8297,
2009,2,2,3,0.0625,,0,100,,32,,0.15,,102.93,,437.15,,13.661,,22.1,,3.9068,
2009,2,2,4,0.0625,,0,100,,19,,0.15,,90.57,,229.11,,12.058,,26.281,,6.0293,
2009,2,2,5,0.0625,,0,100,,17,,0.15,,78.77,,296.92,,17.466,,21.194,,5.1402,
2009,2,2,6,0.0625,,0,100,,25,,0.15,,108.04,,492.56,,19.702,,35.001,,7.0002,
2009,2,2,7,0.0625,,0,100,,25,,0.15,,108.04,,520.92,,20.837,,31.481,,6.2961,
2009,2,2,8,0.0625,,0,100,,30,,0.15,,142.76,,591.18,,19.706,,37.836,,6.9078,
2009,3,1,1,0.25,,0,100,,21,,0.65,,63.43,,531.45,,25.307,,24.839,,5.4204,
2009,3,1,2,0.25,,0,100,,28,,0.65,,53.5,,831.78,,29.706,,13.58,,2.5664,
2009,3,1,3,0.25,,0,100,,36,,0.65,,74.02,,1146.83,,31.857,,28.863,,4.8105,
2009,3,1,4,0.25,,0,100,,28,,0.65,,38.51,,401.49,,14.339,,10.993,,2.0775,
2009,3,1,5,0.25,,0,100,,42,,0.65,,70.42,,1050.98,,25.023,,20.927,,3.2291,
2009,3,1,6,0.25,,0,100,,30,,0.65,,60.04,,505.05,,16.835,,16.078,,2.9355,
2009,3,1,7,0.25,,0,100,,26,,0.65,,70.42,,640.81,,24.646,,27.464,,5.3861,
2009,3,1,18,0.25,,0,100,,24,,0.65,,74.02,,733.56,,30.565,,20.723,,4.23,
2009,3,2,1,0.0625,,0,100,,21,,2.99,,83.95,,583.14,,27.768,,18.073,,3.9438,
2009,3,2,2,0.0625,,0,100,,15,,8.58,,57.64,,423,,28.2,,13.579,,3.506,
2009,3,2,3,0.0625,,0,100,,21,,2.99,,42.91,,471.57,,22.456,,14.119,,3.0811,
2009,3,2,4,0.0625,,0,100,,16,,2.99,,50,,329.77,,20.611,,15.285,,3.8212,
2009,3,2,5,0.0625,,0,100,,3,,1.3,,22.6,,25.2,,8.398,,12.301,,7.102,
2009,3,2,6,0.0625,,0,100,,7,,1.3,,50,,120.47,,17.209,,17.429,,6.5875,
2009,3,2,7,0.0625,,0,100,,5,,28.82,,120.32,,340.63,,68.126,,41.184,,18.418,
2009,3,2,8,0.0625,,0,100,,13,,1.3,,35.81,,239,,18.384,,9.711,,2.6932,
2009,4,1,1,0.25,,0,100,,37,,0.41,,121.8,,1067.07,,28.84,,37.606,,6.1824,
2009,4,1,3,0.25,,0,100,,25,,0.41,,150.31,,723.48,,28.939,,33.453,,6.6906,
2009,4,1,4,0.25,,0,100,,20,,0.41,,77.59,,589.8,,29.49,,29.306,,6.5529,
2009,4,1,8,0.25,,0,100,,49,,0.41,,150.31,,1301.35,,26.558,,40.21,,5.7442,
2009,4,1,12,0.25,,0,100,,36,,0.88,,150.31,,1119.25,,31.09,,41.62,,6.9367,
2009,4,1,15,0.25,,0,100,,12,,0.88,,127.28,,190.01,,15.834,,35.566,,10.267,
2009,4,1,17,0.25,,0,100,,40,,0.41,,121.8,,1184.59,,29.615,,37.1,,5.866,
2009,4,1,26,0.25,,0,100,,14,,2.28,,116.43,,589.53,,42.109,,39.54,,10.5676,
2009,4,2,1,0.0625,,0,100,,22,,0.49,,69.15,,352.7,,16.032,,16.17,,3.4474,
2009,4,2,2,0.0625,,0,100,,18,,2.21,,75.85,,394.51,,21.917,,19.567,,4.612,
2009,4,2,3,0.0625,,1,0,,0,,,,,,,,,,,,,
2009,4,2,4,0.0625,,0,100,,8,,0.49,,75.85,,130.88,,16.36,,25.695,,9.0846,
2009,4,2,5,0.0625,,0,100,,18,,0.49,,25.31,,109.39,,6.077,,6.239,,1.4704,
2009,4,2,6,0.0625,,0,100,,35,,0.49,,29.79,,263.91,,7.54,,7.149,,1.2084,
2009,4,2,7,0.0625,,0,100,,46,,0.49,,34.57,,442.71,,9.624,,9.124,,1.3453,
2009,4,2,8,0.0625,,0,100,,21,,0.49,,25.31,,196.45,,9.355,,7.52,,1.641,
2009,5,1,1,0.25,,0,100,,24,,1.97,,164.05,,1535.26,,63.969,,55.066,,11.2403,
2009,5,1,2,0.25,,0,100,,33,,1.28,,218.39,,2096.54,,63.532,,67.814,,11.8049,
2009,5,1,3,0.25,,1,100,,14,,0.33,,21.16,,99.51,,7.108,,5.819,,1.5553,
2009,5,1,4,0.25,,0,100,,24,,1.28,,164.05,,691.64,,28.818,,43.458,,8.8709,
2009,5,1,5,0.25,,0,100,,15,,0.73,,202.09,,774.25,,51.617,,73.374,,18.945,
2009,5,1,7,0.25,,0,100,,52,,0.33,,252.8,,2273.69,,43.725,,69.06,,9.5769,
2009,5,1,8,0.25,,0,100,,25,,0.73,,243.97,,1301.26,,52.05,,69.537,,13.9074,
2009,5,1,16,0.25,,0,100,,26,,1.97,,136.38,,1288.77,,49.568,,44.778,,8.7818,
2009,5,2,1,0.0625,,0,100,,15,,0.81,,104.55,,349,,23.266,,29.347,,7.5774,
2009,5,2,2,0.0625,,0,100,,12,,0.19,,59.61,,274.84,,22.903,,23.679,,6.8357,
2009,5,2,3,0.0625,,0,100,,12,,0.19,,115.1,,359.78,,29.981,,38.75,,11.1862,
2009,5,2,4,0.0625,,0,100,,22,,0.19,,59.61,,273.28,,12.422,,15.508,,3.3063,
2009,5,2,5,0.0625,,0,100,,14,,0.81,,45.24,,164.69,,11.764,,11.099,,2.9662,
2009,5,2,6,0.0625,,0,100,,19,,0.19,,32.9,,230.01,,12.106,,12.014,,2.7562,
2009,5,2,7,0.0625,,0,100,,22,,0.19,,59.61,,306.39,,13.927,,20.353,,4.3393,
2009,5,2,8,0.0625,,0,100,,24,,0.19,,38.82,,245.31,,10.221,,10.682,,2.1806,
2009,6,1,1,0.25,,0,100,,31,,0.52,,136.21,,1242.21,,40.071,,48.37,,8.6874,
2009,6,1,6,0.25,,0,100,,34,,0.52,,130.55,,1138.93,,33.498,,39.121,,6.7093,
2009,6,1,7,0.25,,0,100,,33,,0.52,,103.84,,962.06,,29.153,,36.823,,6.41,
2009,6,1,8,0.25,,0,100,,29,,0.52,,114.21,,754.97,,26.033,,26.209,,4.8669,
2009,6,1,15,0.25,,0,100,,25,,0.52,,130.55,,804.94,,32.198,,40.871,,8.1742,
2009,6,1,32,0.25,,0,100,,46,,1.06,,159.86,,2367.22,,51.461,,54.32,,8.009,
2009,6,1,33,0.25,,0,100,,50,,0.52,,166.03,,2127.61,,42.552,,54.255,,7.6729,
2009,6,1,34,0.25,,0,100,,37,,0.52,,108.98,,1411.25,,38.142,,36.101,,5.9349,
2009,6,2,1,0.0625,,0,100,,20,,0.37,,35.06,,216.26,,10.813,,10.733,,2.4,
2009,6,2,2,0.0625,,0,100,,17,,0.37,,50.24,,227.6,,13.388,,17.017,,4.1272,
2009,6,2,3,0.0625,,0,100,,27,,0.37,,124.39,,550.77,,20.399,,32.554,,6.2651,
2009,6,2,4,0.0625,,0,100,,11,,1.46,,28.48,,158.79,,14.435,,9.88,,2.9788,
